date,level,site
2007-03-21,-48.24,#370322101443201
2008-03-21,-48.4,#370322101443201
2009-03-21,-48.260000000000005,#370322101443201
2010-03-21,-48.48,#370322101443201
2011-03-21,-48.58,#370322101443201
2012-03-21,-48.72,#370322101443201
2013-03-21,-48.93,#370322101443201
2014-03-21,-48.91,#370322101443201
2015-03-21,-49.22,#370322101443201
2016-03-21,-49.36,#370322101443201
2017-03-21,-49.58,#370322101443201
2018-03-21,-49.45,#370322101443201
2019-03-21,-49.48,#370322101443201
2020-03-21,-50.05,#370322101443201
2001-03-21,-55.335,#370352101055301
2002-03-21,-58.38,#370352101055301
2003-03-21,-63.37,#370352101055301
2004-03-21,-61.02,#370352101055301
2005-03-21,-60.99,#370352101055301
2006-03-21,-62.18,#370352101055301
2007-03-21,-65.36,#370352101055301
2008-03-21,-69.82,#370352101055301
2009-03-21,-72.5,#370352101055301
2010-03-21,-73.535,#370352101055301
2011-03-21,-75.05,#370352101055301
2012-03-21,-80.22,#370352101055301
2013-03-21,-79.615,#370352101055301
2014-03-21,-81.95,#370352101055301
2015-03-21,-82.48,#370352101055301
2016-03-21,-82.51,#370352101055301
2017-03-21,-82.8,#370352101055301
2018-03-21,-82.0,#370352101055301
2019-03-21,-80.315,#370352101055301
2020-03-21,-81.795,#370352101055301
2001-03-21,,#370356101194502
2002-03-21,,#370356101194502
2003-03-21,,#370356101194502
2004-03-21,,#370356101194502
2005-03-21,,#370356101194502
2006-03-21,,#370356101194502
2007-03-21,,#370356101194502
2008-03-21,,#370356101194502
2009-03-21,,#370356101194502
2010-03-21,-53.06,#370356101194502
2011-03-21,-54.76,#370356101194502
2012-03-21,-56.64,#370356101194502
2013-03-21,-59.31,#370356101194502
2014-03-21,-60.33,#370356101194502
2015-03-21,-60.84,#370356101194502
2016-03-21,-62.32,#370356101194502
2017-03-21,-62.7,#370356101194502
2018-03-21,-64.01,#370356101194502
2019-03-21,-64.49,#370356101194502
2020-03-21,-65.86,#370356101194502
2001-03-21,,#370402101394401
2002-03-21,,#370402101394401
2003-03-21,,#370402101394401
2004-03-21,,#370402101394401
2005-03-21,,#370402101394401
2006-03-21,,#370402101394401
2007-03-21,,#370402101394401
2008-03-21,,#370402101394401
2009-03-21,,#370402101394401
2010-03-21,,#370402101394401
2011-03-21,,#370402101394401
2012-03-21,,#370402101394401
2013-03-21,-56.71,#370402101394401
2014-03-21,-56.49666666666667,#370402101394401
2015-03-21,-56.72,#370402101394401
2016-03-21,-56.93,#370402101394401
2017-03-21,-57.28,#370402101394401
2018-03-21,-57.09,#370402101394401
2019-03-21,-57.12,#370402101394401
2020-03-21,-57.185,#370402101394401
2001-03-21,,#370410101272201
2002-03-21,,#370410101272201
2003-03-21,,#370410101272201
2004-03-21,,#370410101272201
2005-03-21,,#370410101272201
2006-03-21,-81.55,#370410101272201
2007-03-21,-82.73,#370410101272201
2008-03-21,-82.62,#370410101272201
2009-03-21,-85.85,#370410101272201
2010-03-21,-86.9,#370410101272201
2011-03-21,-87.99,#370410101272201
2012-03-21,-89.96,#370410101272201
2013-03-21,-91.365,#370410101272201
2014-03-21,-92.56,#370410101272201
2015-03-21,-93.79,#370410101272201
2016-03-21,-94.61,#370410101272201
2017-03-21,-95.37,#370410101272201
2018-03-21,-96.22,#370410101272201
2019-03-21,-96.53,#370410101272201
2020-03-21,-97.43,#370410101272201
2001-03-21,,#370421102015501
2002-03-21,,#370421102015501
2003-03-21,,#370421102015501
2004-03-21,,#370421102015501
2005-03-21,,#370421102015501
2006-03-21,,#370421102015501
2007-03-21,,#370421102015501
2008-03-21,,#370421102015501
2009-03-21,,#370421102015501
2010-03-21,,#370421102015501
2011-03-21,,#370421102015501
2012-03-21,,#370421102015501
2013-03-21,,#370421102015501
2014-03-21,,#370421102015501
2015-03-21,,#370421102015501
2016-03-21,,#370421102015501
2017-03-21,,#370421102015501
2018-03-21,,#370421102015501
2019-03-21,-1.167111111111111,#370421102015501
2020-03-21,-1.3758241758241758,#370421102015501
2001-03-21,,#370434100405203
2002-03-21,,#370434100405203
2003-03-21,,#370434100405203
2004-03-21,,#370434100405203
2005-03-21,,#370434100405203
2006-03-21,,#370434100405203
2007-03-21,,#370434100405203
2008-03-21,,#370434100405203
2009-03-21,,#370434100405203
2010-03-21,,#370434100405203
2011-03-21,,#370434100405203
2012-03-21,,#370434100405203
2013-03-21,-16.630000000000003,#370434100405203
2014-03-21,-16.65,#370434100405203
2015-03-21,-16.675,#370434100405203
2016-03-21,-16.625,#370434100405203
2017-03-21,-16.72,#370434100405203
2018-03-21,-16.759999999999998,#370434100405203
2019-03-21,-16.71,#370434100405203
2020-03-21,-16.676666666666666,#370434100405203
2001-03-21,,#370552101045701
2002-03-21,,#370552101045701
2003-03-21,,#370552101045701
2004-03-21,,#370552101045701
2005-03-21,,#370552101045701
2006-03-21,,#370552101045701
2007-03-21,,#370552101045701
2008-03-21,,#370552101045701
2009-03-21,,#370552101045701
2010-03-21,,#370552101045701
2011-03-21,,#370552101045701
2012-03-21,,#370552101045701
2013-03-21,,#370552101045701
2014-03-21,,#370552101045701
2015-03-21,,#370552101045701
2016-03-21,,#370552101045701
2017-03-21,,#370552101045701
2018-03-21,,#370552101045701
2019-03-21,,#370552101045701
2020-03-21,-91.89,#370552101045701
2001-03-21,,#370619102021001
2002-03-21,,#370619102021001
2003-03-21,,#370619102021001
2004-03-21,,#370619102021001
2005-03-21,,#370619102021001
2006-03-21,,#370619102021001
2007-03-21,,#370619102021001
2008-03-21,,#370619102021001
2009-03-21,,#370619102021001
2010-03-21,,#370619102021001
2011-03-21,,#370619102021001
2012-03-21,,#370619102021001
2013-03-21,,#370619102021001
2014-03-21,,#370619102021001
2015-03-21,,#370619102021001
2016-03-21,,#370619102021001
2017-03-21,,#370619102021001
2018-03-21,-47.15,#370619102021001
2019-03-21,-46.95,#370619102021001
2020-03-21,-47.23,#370619102021001
2001-03-21,,#370651101493001
2002-03-21,,#370651101493001
2003-03-21,,#370651101493001
2004-03-21,,#370651101493001
2005-03-21,,#370651101493001
2006-03-21,-12.48,#370651101493001
2007-03-21,-12.51,#370651101493001
2008-03-21,-12.1,#370651101493001
2009-03-21,-12.59,#370651101493001
2010-03-21,-12.65,#370651101493001
2011-03-21,-12.7,#370651101493001
2012-03-21,-12.72,#370651101493001
2013-03-21,-12.82,#370651101493001
2014-03-21,-12.85,#370651101493001
2015-03-21,-12.905,#370651101493001
2016-03-21,-12.98,#370651101493001
2017-03-21,-13.04,#370651101493001
2018-03-21,-12.99,#370651101493001
2019-03-21,-12.95,#370651101493001
2020-03-21,-12.97,#370651101493001
2001-03-21,,#370710100530001
2002-03-21,,#370710100530001
2003-03-21,,#370710100530001
2004-03-21,,#370710100530001
2005-03-21,,#370710100530001
2006-03-21,,#370710100530001
2007-03-21,,#370710100530001
2008-03-21,,#370710100530001
2009-03-21,,#370710100530001
2010-03-21,,#370710100530001
2011-03-21,,#370710100530001
2012-03-21,,#370710100530001
2013-03-21,,#370710100530001
2014-03-21,,#370710100530001
