date,normalised_level
2001-03-01,3.5283755364283254
2001-06-01,3.092611467712591
2001-09-01,2.664689385407128
2001-12-01,1.2895758069902126
2002-03-01,3.1284169594303957
2002-06-01,2.80172346163452
2002-09-01,2.6682649759681634
2002-12-01,1.2730635191543023
2003-03-01,2.7302718365178165
2003-06-01,2.7169207021910577
2003-09-01,2.2289200638115494
2003-12-01,1.1426431772934145
2004-03-01,2.2509160272718236
2004-06-01,2.2794979332450844
2004-09-01,2.0621339275621784
2004-12-01,1.1643191154678012
2005-03-01,2.2904110379402947
2005-06-01,1.9851706050659632
2005-09-01,1.5159663216638037
2005-12-01,1.0624285941906222
2006-03-01,2.0315540533345713
2006-06-01,1.5340293910730278
2006-09-01,1.01549317835412
2006-12-01,0.6624489300128943
2007-03-01,1.653535974739663
2007-06-01,1.2083139175068742
2007-09-01,1.0636504110786642
2007-12-01,0.7792909525791962
2008-03-01,1.4005397244371698
2008-06-01,0.9120079848774136
2008-09-01,0.6072102920434005
2008-12-01,0.5103777043076998
2009-03-01,0.9054054327366954
2009-06-01,0.4799020899553408
2009-09-01,0.13911683354508442
2009-12-01,0.1937544440201735
2010-03-01,0.28732304138378567
2010-06-01,0.30846278326100046
2010-09-01,-0.05356692713867435
2010-12-01,-0.1794698018585235
2011-03-01,0.10161701018852581
2011-06-01,-0.329945683229506
2011-09-01,-0.6660168660886142
2011-12-01,-0.15400202835647991
2012-03-01,-0.7956780896024739
2012-06-01,-0.685901417210009
2012-09-01,-1.169066637954175
2012-12-01,-0.33723267903423554
2013-03-01,-1.3940477171283934
2013-06-01,-1.1134470820714628
2013-09-01,-1.42032306427639
2013-12-01,-0.8388146953124614
2014-03-01,-1.9984864706964016
2014-06-01,-1.3708036728491035
2014-09-01,-1.7051072201789688
2014-12-01,-0.8239560640246996
2015-03-01,-2.3456130846509846
2015-06-01,-1.4303911029628533
2015-09-01,-1.7642472176084414
2015-12-01,-1.0054253704301908
2016-03-01,-2.283703819836928
2016-06-01,-1.5706599424824648
2016-09-01,-1.8993093146176372
2016-12-01,-0.8435007510765036
2017-03-01,-2.4904007345180856
2017-06-01,-1.7741473140032722
2017-09-01,-1.9814563353682695
2017-12-01,-0.7271934462549294
2018-03-01,-2.6204266904713247
2018-06-01,-1.9543944743103532
2018-09-01,-2.3491755449728493
2018-12-01,-1.1120588162549503
2019-03-01,-3.13983734404237
2019-06-01,-2.1256554138153976
2019-09-01,-2.5016467766370054
2019-12-01,-1.1675457774504834
2020-03-01,-3.3370905567370106
2020-06-01,-2.5482218901145535
2020-09-01,-2.860227747839576
2020-12-01,-1.2818652802898296
