date,normalised_level
2001-03-01,0.6049837835134654
2001-06-01,0.7041583664871152
2001-09-01,0.5143984117679212
2001-12-01,0.475939913744206
2002-03-01,0.5548622661241498
2002-06-01,0.4912482902987892
2002-09-01,0.16953237512781796
2002-12-01,0.17723502317159265
2003-03-01,1.5377900018108193
2003-06-01,0.2145560937598426
2003-09-01,-0.04811842863210322
2003-12-01,-0.06679363891067391
2004-03-01,-0.020287980303154134
2004-06-01,-0.174200197328102
2004-09-01,-0.3726776145364971
2004-12-01,-0.3261136447048165
2005-03-01,-0.2931003267126063
2005-06-01,-0.12099907623641601
2005-09-01,-0.28363562809514387
2005-12-01,-0.31352937504189515
2006-03-01,-0.9145433315225153
2006-06-01,-0.3190930069807103
2006-09-01,-0.5522409041088225
2006-12-01,-0.5533359421299485
2007-03-01,-0.43927817731316987
2007-06-01,-0.3338752846281566
2007-09-01,-0.5822172779509824
2007-12-01,-0.5026085795259926
2008-03-01,-0.4370570770555173
2008-06-01,-0.317866518113772
2008-09-01,-0.39303144406686735
2008-12-01,-0.37411030648628546
2009-03-01,-0.29291590968811726
2009-06-01,-0.19829917597042704
2009-09-01,-0.24832914820208793
2009-12-01,-0.2385437819079681
2010-03-01,-0.19281854861900047
2010-06-01,0.09026663322038178
2010-09-01,0.00896608108848358
2010-12-01,-0.05105013713275985
2011-03-01,0.7335122240330403
2011-06-01,0.2192300047522437
2011-09-01,0.21278289307462403
2011-12-01,0.21082741286864645
2012-03-01,0.46713310315392054
2012-06-01,0.23335779393673095
2012-09-01,-0.10480787914496999
2012-12-01,0.16191864044698137
2013-03-01,-0.11825465126927773
2013-06-01,0.022485290973266268
2013-09-01,-0.13182043807992141
2013-12-01,-0.39100236584226816
2014-03-01,-0.12088008805798531
2014-06-01,-0.1398866067918899
2014-09-01,-0.55461316390628
2014-12-01,-0.14876208733304455
2015-03-01,-0.06841451323071925
2015-06-01,0.07902108146196973
2015-09-01,0.035406822984296135
2015-12-01,-0.0016020847373038327
2016-03-01,0.2622279439296802
2016-06-01,0.2992985063470696
2016-09-01,0.16202899831299336
2016-12-01,0.03437181220827723
2017-03-01,0.2504208621225982
2017-06-01,0.21806557789715383
2017-09-01,-0.24770988252283524
2017-12-01,-0.011269531106712805
2018-03-01,-0.05264968837206285
2018-06-01,0.26128112996573455
2018-09-01,0.250879239858887
2018-12-01,0.2473685801661197
2019-03-01,-0.3678379019891066
2019-06-01,0.68193252016955
2019-09-01,0.7509954151824629
2019-12-01,1.0755639625713584
2020-03-01,0.12994772414946215
2020-06-01,1.2287055959592614
2020-09-01,1.1089343615170013
2020-12-01,-0.17407491082426185
