date,level,site
2012-03-21,,#430129099201201
2013-03-21,-8.84,#430129099201201
2014-03-21,-9.36,#430129099201201
2015-03-21,-9.78,#430129099201201
2016-03-21,,#430129099201201
2017-03-21,,#430129099201201
2018-03-21,,#430129099201201
2019-03-21,,#430129099201201
2020-03-21,,#430129099201201
2001-03-21,-12.1,#430133100061501
2002-03-21,-12.19,#430133100061501
2003-03-21,,#430133100061501
2004-03-21,-12.74,#430133100061501
2005-03-21,-12.98,#430133100061501
2006-03-21,,#430133100061501
2007-03-21,-13.01,#430133100061501
2008-03-21,-12.71,#430133100061501
2009-03-21,-12.62,#430133100061501
2010-03-21,,#430133100061501
2011-03-21,,#430133100061501
2012-03-21,,#430133100061501
2013-03-21,-12.47,#430133100061501
2014-03-21,-12.37,#430133100061501
2015-03-21,-12.34,#430133100061501
2016-03-21,,#430133100061501
2017-03-21,,#430133100061501
2018-03-21,,#430133100061501
2019-03-21,,#430133100061501
2020-03-21,,#430133100061501
2001-03-21,-19.84,#430148100471001
2002-03-21,-19.78,#430148100471001
2003-03-21,,#430148100471001
2004-03-21,-19.75,#430148100471001
2005-03-21,-19.87,#430148100471001
2006-03-21,,#430148100471001
2007-03-21,-19.93,#430148100471001
2008-03-21,-20.03,#430148100471001
2009-03-21,-19.99,#430148100471001
2010-03-21,-19.99,#430148100471001
2011-03-21,,#430148100471001
2012-03-21,,#430148100471001
2013-03-21,-19.87,#430148100471001
2014-03-21,-19.78,#430148100471001
2015-03-21,-19.84,#430148100471001
2016-03-21,,#430148100471001
2017-03-21,,#430148100471001
2018-03-21,,#430148100471001
2019-03-21,,#430148100471001
2020-03-21,,#430148100471001
2001-03-21,-2.41,#430154100411801
2002-03-21,-2.71,#430154100411801
2003-03-21,,#430154100411801
2004-03-21,-3.26,#430154100411801
2005-03-21,-3.54,#430154100411801
2006-03-21,,#430154100411801
2007-03-21,-3.11,#430154100411801
2008-03-21,-3.51,#430154100411801
2009-03-21,-3.125,#430154100411801
2010-03-21,-2.99,#430154100411801
2011-03-21,,#430154100411801
2012-03-21,,#430154100411801
2013-03-21,-3.14,#430154100411801
2014-03-21,-2.93,#430154100411801
2015-03-21,-2.62,#430154100411801
2016-03-21,-2.352087912087912,#430154100411801
2017-03-21,-2.403,#430154100411801
2018-03-21,-2.858555555555556,#430154100411801
2019-03-21,-2.5436363636363635,#430154100411801
2020-03-21,-1.752857142857143,#430154100411801
2001-03-21,,#430159100531001
2002-03-21,-6.58,#430159100531001
2003-03-21,,#430159100531001
2004-03-21,-6.98,#430159100531001
2005-03-21,-7.1,#430159100531001
2006-03-21,,#430159100531001
2007-03-21,-7.07,#430159100531001
2008-03-21,-7.19,#430159100531001
2009-03-21,-6.9350000000000005,#430159100531001
2010-03-21,-6.95,#430159100531001
2011-03-21,,#430159100531001
2012-03-21,,#430159100531001
2013-03-21,-6.95,#430159100531001
2014-03-21,-6.89,#430159100531001
2015-03-21,-6.77,#430159100531001
2016-03-21,,#430159100531001
2017-03-21,,#430159100531001
2018-03-21,,#430159100531001
2019-03-21,,#430159100531001
2020-03-21,,#430159100531001
2001-03-21,-8.17,#430200102130001
2002-03-21,-8.38,#430200102130001
2003-03-21,,#430200102130001
2004-03-21,-8.81,#430200102130001
2005-03-21,-8.99,#430200102130001
2006-03-21,,#430200102130001
2007-03-21,,#430200102130001
2008-03-21,-9.3,#430200102130001
2009-03-21,-9.33,#430200102130001
2010-03-21,,#430200102130001
2011-03-21,,#430200102130001
2012-03-21,,#430200102130001
2013-03-21,,#430200102130001
2014-03-21,-8.47,#430200102130001
2015-03-21,-8.5,#430200102130001
2016-03-21,,#430200102130001
2017-03-21,,#430200102130001
2018-03-21,,#430200102130001
2019-03-21,,#430200102130001
2020-03-21,,#430200102130001
2001-03-21,-4.94,#430226100445201
2002-03-21,-5.0,#430226100445201
2003-03-21,,#430226100445201
2004-03-21,-5.46,#430226100445201
2005-03-21,-5.58,#430226100445201
2006-03-21,,#430226100445201
2007-03-21,-5.52,#430226100445201
2008-03-21,-5.79,#430226100445201
2009-03-21,-5.775,#430226100445201
2010-03-21,-5.7,#430226100445201
2011-03-21,,#430226100445201
2012-03-21,,#430226100445201
2013-03-21,-5.76,#430226100445201
2014-03-21,-5.39,#430226100445201
2015-03-21,-5.18,#430226100445201
2016-03-21,,#430226100445201
2017-03-21,,#430226100445201
2018-03-21,,#430226100445201
2019-03-21,,#430226100445201
2020-03-21,,#430226100445201
2001-03-21,-15.7,#430253101420701
2002-03-21,-15.82,#430253101420701
2003-03-21,,#430253101420701
2004-03-21,-16.34,#430253101420701
2005-03-21,-16.82,#430253101420701
2006-03-21,,#430253101420701
2007-03-21,-17.28,#430253101420701
2008-03-21,-17.59,#430253101420701
2009-03-21,-17.695,#430253101420701
2010-03-21,-17.8,#430253101420701
2011-03-21,,#430253101420701
2012-03-21,,#430253101420701
2013-03-21,-17.37,#430253101420701
2014-03-21,-17.43,#430253101420701
2015-03-21,-17.77,#430253101420701
2016-03-21,,#430253101420701
2017-03-21,,#430253101420701
2018-03-21,,#430253101420701
2019-03-21,,#430253101420701
2020-03-21,,#430253101420701
2001-03-21,-1.74,#430255101291801
2002-03-21,-1.92,#430255101291801
2003-03-21,,#430255101291801
2004-03-21,-2.87,#430255101291801
2005-03-21,-3.35,#430255101291801
2006-03-21,,#430255101291801
2007-03-21,-3.47,#430255101291801
2008-03-21,-3.66,#430255101291801
2009-03-21,-3.11,#430255101291801
2010-03-21,-2.9,#430255101291801
2011-03-21,,#430255101291801
2012-03-21,,#430255101291801
2013-03-21,-2.87,#430255101291801
2014-03-21,-2.99,#430255101291801
2015-03-21,-2.77,#430255101291801
2016-03-21,,#430255101291801
2017-03-21,,#430255101291801
2018-03-21,,#430255101291801
2019-03-21,,#430255101291801
2020-03-21,,#430255101291801
2001-03-21,-0.82,#430256101160001
2002-03-21,-0.91,#430256101160001
2003-03-21,,#430256101160001
2004-03-21,-1.43,#430256101160001
2005-03-21,-1.62,#430256101160001
2006-03-21,,#430256101160001
2007-03-21,-1.89,#430256101160001
2008-03-21,-1.92,#430256101160001
2009-03-21,-1.755,#430256101160001
2010-03-21,,#430256101160001
2011-03-21,,#430256101160001
2012-03-21,,#430256101160001
2013-03-21,-1.68,#430256101160001
2014-03-21,-1.62,#430256101160001
2015-03-21,-1.46,#430256101160001
2016-03-21,,#430256101160001
2017-03-21,,#430256101160001
2018-03-21,,#430256101160001
2019-03-21,,#430256101160001
2020-03-21,,#430256101160001
2001-03-21,-14.11,#430258100471401
2002-03-21,-14.05,#430258100471401
2003-03-21,,#430258100471401
2004-03-21,-14.17,#430258100471401
2005-03-21,-14.36,#430258100471401
2006-03-21,,#430258100471401
2007-03-21,-14.57,#430258100471401
2008-03-21,-14.66,#430258100471401
2009-03-21,-14.66,#430258100471401
2010-03-21,-14.78,#430258100471401
2011-03-21,,#430258100471401
2012-03-21,,#430258100471401
2013-03-21,-14.6,#430258100471401
2014-03-21,-14.54,#430258100471401
2015-03-21,-14.48,#430258100471401
2016-03-21,,#430258100471401
2017-03-21,,#430258100471401
2018-03-21,,#430258100471401
2019-03-21,,#430258100471401
2020-03-21,,#430258100471401
2001-03-21,-9.81,#430310098574401
2002-03-21,-9.85,#430310098574401
2003-03-21,,#430310098574401
2004-03-21,-10.64,#430310098574401
2005-03-21,-11.0,#430310098574401
2006-03-21,,#430310098574401
2007-03-21,-10.88,#430310098574401
2008-03-21,-10.76,#430310098574401
2009-03-21,-10.23,#430310098574401
2010-03-21,,#430310098574401
2011-03-21,,#430310098574401
2012-03-21,,#430310098574401
2013-03-21,-10.36,#430310098574401
2014-03-21,-10.58,#430310098574401
2015-03-21,-10.61,#430310098574401
2016-03-21,,#430310098574401
2017-03-21,,#430310098574401
2018-03-21,,#430310098574401
2019-03-21,,#430310098574401
2020-03-21,,#430310098574401
2001-03-21,-7.13,#430310100245501
2002-03-21,-7.25,#430310100245501
2003-03-21,,#430310100245501
2004-03-21,-7.83,#430310100245501
2005-03-21,-8.02,#430310100245501
2006-03-21,,#430310100245501
2007-03-21,-7.92,#430310100245501
2008-03-21,-7.86,#430310100245501
2009-03-21,-7.65,#430310100245501
2010-03-21,,#430310100245501
2011-03-21,,#430310100245501
2012-03-21,,#430310100245501
2013-03-21,-8.23,#430310100245501
2014-03-21,-7.77,#430310100245501
2015-03-21,-7.72,#430310100245501
2016-03-21,,#430310100245501
2017-03-21,,#430310100245501
2018-03-21,,#430310100245501
2019-03-21,,#430310100245501
2020-03-21,,#430310100245501
2001-03-21,,#430314100372001
2002-03-21,,#430314100372001
2003-03-21,,#430314100372001
2004-03-21,,#430314100372001
2005-03-21,,#430314100372001
2006-03-21,,#430314100372001
2007-03-21,,#430314100372001
2008-03-21,,#430314100372001
2009-03-21,,#430314100372001
2010-03-21,,#430314100372001
2011-03-21,,#430314100372001
2012-03-21,,#430314100372001
2013-03-21,-14.48,#430314100372001
2014-03-21,-14.476222222222225,#430314100372001
2015-03-21,-14.127666666666666,#430314100372001
2016-03-21,-13.99868131868132,#430314100372001
2017-03-21,-13.646222222222224,#430314100372001
2018-03-21,-13.978555555555555,#430314100372001
2019-03-21,-13.843176470588237,#430314100372001
2020-03-21,-13.28054945054945,#430314100372001
2001-03-21,-8.81,#430405098563401
2002-03-21,-8.78,#430405098563401
2003-03-21,,#430405098563401
2004-03-21,-10.12,#430405098563401
2005-03-21,-10.7,#430405098563401
2006-03-21,,#430405098563401
2007-03-21,-10.79,#430405098563401
2008-03-21,-10.595,#430405098563401
2009-03-21,-10.1,#430405098563401
2010-03-21,,#430405098563401
2011-03-21,,#430405098563401
2012-03-21,,#430405098563401
2013-03-21,-9.36,#430405098563401
2014-03-21,-9.69,#430405098563401
2015-03-21,-9.94,#430405098563401
2016-03-21,,#430405098563401
2017-03-21,,#430405098563401
2018-03-21,,#430405098563401
2019-03-21,,#430405098563401
2020-03-21,,#430405098563401
2001-03-21,-8.84,#430520101260401
2002-03-21,-8.99,#430520101260401
2003-03-21,,#430520101260401
2004-03-21,-9.39,#430520101260401
2005-03-21,-9.63,#430520101260401
2006-03-21,,#430520101260401
2007-03-21,-9.85,#430520101260401
2008-03-21,-9.94,#430520101260401
2009-03-21,-9.615,#430520101260401
2010-03-21,,#430520101260401
2011-03-21,,#430520101260401
2012-03-21,,#430520101260401
2013-03-21,-9.2,#430520101260401
2014-03-21,-9.27,#430520101260401
2015-03-21,-9.11,#430520101260401
2016-03-21,,#430520101260401
2017-03-21,,#430520101260401
2018-03-21,,#430520101260401
2019-03-21,,#430520101260401
2020-03-21,,#430520101260401
2001-03-21,-3.63,#430521101223401
2002-03-21,-3.69,#430521101223401
2003-03-21,,#430521101223401
2004-03-21,-3.99,#430521101223401
2005-03-21,-4.15,#430521101223401
2006-03-21,,#430521101223401
2007-03-21,-4.33,#430521101223401
2008-03-21,-4.39,#430521101223401
2009-03-21,-4.15,#430521101223401
2010-03-21,-4.11,#430521101223401
2011-03-21,,#430521101223401
2012-03-21,,#430521101223401
2013-03-21,-3.96,#430521101223401
2014-03-21,-3.93,#430521101223401
2015-03-21,-3.66,#430521101223401
2016-03-21,,#430521101223401
2017-03-21,,#430521101223401
2018-03-21,,#430521101223401
2019-03-21,,#430521101223401
2020-03-21,,#430521101223401
2001-03-21,-20.85,#430604100445401
2002-03-21,-20.79,#430604100445401
2003-03-21,,#430604100445401
2004-03-21,-21.12,#430604100445401
2005-03-21,-21.43,#430604100445401
2006-03-21,,#430604100445401
2007-03-21,-21.7,#430604100445401
2008-03-21,-21.92,#430604100445401
2009-03-21,-21.95,#430604100445401
2010-03-21,,#430604100445401
2011-03-21,,#430604100445401
2012-03-21,,#430604100445401
2013-03-21,-22.1,#430604100445401
2014-03-21,-22.07,#430604100445401
2015-03-21,-22.04,#430604100445401
2016-03-21,,#430604100445401
2017-03-21,,#430604100445401
2018-03-21,,#430604100445401
2019-03-21,,#430604100445401
2020-03-21,,#430604100445401
2001-03-21,-12.62,#430609100434201
2002-03-21,-12.53,#430609100434201
2003-03-21,,#430609100434201
2004-03-21,-12.95,#430609100434201
2005-03-21,-13.26,#430609100434201
2006-03-21,,#430609100434201
2007-03-21,-13.72,#430609100434201
2008-03-21,-13.87,#430609100434201
2009-03-21,-13.975,#430609100434201
2010-03-21,,#430609100434201
2011-03-21,,#430609100434201
2012-03-21,,#430609100434201
2013-03-21,-13.87,#430609100434201
2014-03-21,-13.99,#430609100434201
2015-03-21,-14.14,#430609100434201
2016-03-21,,#430609100434201
2017-03-21,,#430609100434201
2018-03-21,,#430609100434201
2019-03-21,,#430609100434201
2020-03-21,,#430609100434201
2001-03-21,-21.79,#430610100481701
2002-03-21,-21.82,#430610100481701
2003-03-21,,#430610100481701
2004-03-21,-22.07,#430610100481701
2005-03-21,-22.19,#430610100481701
2006-03-21,,#430610100481701
2007-03-21,-22.4,#430610100481701
2008-03-21,-22.49,#430610100481701
2009-03-21,-22.415,#430610100481701
2010-03-21,,#430610100481701
2011-03-21,,#430610100481701
2012-03-21,,#430610100481701
2013-03-21,,#430610100481701
2014-03-21,-21.98,#430610100481701
2015-03-21,-22.04,#430610100481701
2016-03-21,,#430610100481701
2017-03-21,,#430610100481701
2018-03-21,,#430610100481701
2019-03-21,,#430610100481701
2020-03-21,,#430610100481701
2001-03-21,-5.91,#430620101234501
2002-03-21,-6.0,#430620101234501
2003-03-21,,#430620101234501
2004-03-21,-6.31,#430620101234501
2005-03-21,-6.52,#430620101234501
2006-03-21,,#430620101234501
2007-03-21,-5.82,#430620101234501
2008-03-21,-6.0,#430620101234501
2009-03-21,-5.835,#430620101234501
2010-03-21,,#430620101234501
2011-03-21,,#430620101234501
2012-03-21,,#430620101234501
2013-03-21,-5.39,#430620101234501
2014-03-21,-5.27,#430620101234501
2015-03-21,-5.0,#430620101234501
2016-03-21,,#430620101234501
2017-03-21,,#430620101234501
2018-03-21,,#430620101234501
2019-03-21,,#430620101234501
2020-03-21,,#430620101234501
2001-03-21,-2.38,#430638099520801
2002-03-21,-2.41,#430638099520801
2003-03-21,,#430638099520801
2004-03-21,-3.87,#430638099520801
2005-03-21,-4.3,#430638099520801
2006-03-21,,#430638099520801
2007-03-21,-4.15,#430638099520801
2008-03-21,-3.475,#430638099520801
2009-03-21,-3.43,#430638099520801
2010-03-21,-3.38,#430638099520801
2011-03-21,,#430638099520801
2012-03-21,,#430638099520801
2013-03-21,-3.02,#430638099520801
2014-03-21,-3.02,#430638099520801
2015-03-21,-3.05,#430638099520801
2016-03-21,,#430638099520801
2017-03-21,,#430638099520801
2018-03-21,,#430638099520801
2019-03-21,,#430638099520801
2020-03-21,,#430638099520801
2001-03-21,-4.05,#430642101455801
2002-03-21,-4.45,#430642101455801
2003-03-21,,#430642101455801
2004-03-21,-5.15,#430642101455801
2005-03-21,-5.39,#430642101455801
2006-03-21,,#430642101455801
2007-03-21,-6.4,#430642101455801
2008-03-21,-6.55,#430642101455801
2009-03-21,-6.295,#430642101455801
2010-03-21,-6.4,#430642101455801
2011-03-21,,#430642101455801
2012-03-21,,#430642101455801
2013-03-21,-6.58,#430642101455801
2014-03-21,-6.4,#430642101455801
2015-03-21,-6.25,#430642101455801
2016-03-21,,#430642101455801
2017-03-21,,#430642101455801
2018-03-21,,#430642101455801
2019-03-21,,#430642101455801
2020-03-21,,#430642101455801
2001-03-21,-11.67,#430653101383401
2002-03-21,-11.73,#430653101383401
2003-03-21,,#430653101383401
2004-03-21,-12.01,#430653101383401
2005-03-21,-12.19,#430653101383401
2006-03-21,,#430653101383401
2007-03-21,-12.41,#430653101383401
2008-03-21,-12.53,#430653101383401
2009-03-21,-12.44,#430653101383401
2010-03-21,,#430653101383401
2011-03-21,,#430653101383401
2012-03-21,,#430653101383401
2013-03-21,,#430653101383401
2014-03-21,-11.83,#430653101383401
2015-03-21,,#430653101383401
2016-03-21,,#430653101383401
2017-03-21,,#430653101383401
2018-03-21,,#430653101383401
2019-03-21,,#430653101383401
2020-03-21,,#430653101383401
2001-03-21,-21.03,#430701100363001
2002-03-21,-20.88,#430701100363001
2003-03-21,,#430701100363001
2004-03-21,-20.91,#430701100363001
2005-03-21,-21.09,#430701100363001
2006-03-21,,#430701100363001
2007-03-21,-21.34,#430701100363001
2008-03-21,-21.43,#430701100363001
2009-03-21,-21.445,#430701100363001
2010-03-21,-21.43,#430701100363001
2011-03-21,,#430701100363001
2012-03-21,,#430701100363001
2013-03-21,-21.28,#430701100363001
2014-03-21,-21.28,#430701100363001
2015-03-21,-21.28,#430701100363001
2016-03-21,,#430701100363001
2017-03-21,,#430701100363001
2018-03-21,,#430701100363001
2019-03-21,,#430701100363001
2020-03-21,,#430701100363001
2001-03-21,-20.67,#430706101391001
2002-03-21,-20.45,#430706101391001
2003-03-21,,#430706101391001
2004-03-21,-20.24,#430706101391001
2005-03-21,-20.36,#430706101391001
2006-03-21,,#430706101391001
2007-03-21,-20.48,#430706101391001
2008-03-21,-20.7,#430706101391001
2009-03-21,-20.775,#430706101391001
2010-03-21,-20.94,#430706101391001
2011-03-21,,#430706101391001
2012-03-21,,#430706101391001
2013-03-21,-21.09,#430706101391001
2014-03-21,-21.06,#430706101391001
2015-03-21,-21.21,#430706101391001
2016-03-21,,#430706101391001
2017-03-21,,#430706101391001
2018-03-21,,#430706101391001
2019-03-21,,#430706101391001
2020-03-21,,#430706101391001
2001-03-21,-15.97,#430715101444701
2002-03-21,-15.97,#430715101444701
2003-03-21,,#430715101444701
2004-03-21,-16.52,#430715101444701
2005-03-21,-16.92,#430715101444701
2006-03-21,,#430715101444701
2007-03-21,-17.28,#430715101444701
2008-03-21,-17.47,#430715101444701
2009-03-21,-17.485,#430715101444701
2010-03-21,-17.62,#430715101444701
2011-03-21,,#430715101444701
2012-03-21,,#430715101444701
2013-03-21,-17.8,#430715101444701
2014-03-21,-17.83,#430715101444701
2015-03-21,-17.89,#430715101444701
2016-03-21,,#430715101444701
2017-03-21,,#430715101444701
2018-03-21,,#430715101444701
2019-03-21,,#430715101444701
2020-03-21,,#430715101444701
2001-03-21,,#430744101593201
2002-03-21,,#430744101593201
2003-03-21,,#430744101593201
2004-03-21,,#430744101593201
2005-03-21,-0.18,#430744101593201
2006-03-21,,#430744101593201
2007-03-21,-0.12,#430744101593201
2008-03-21,-0.3,#430744101593201
2009-03-21,-0.06,#430744101593201
2010-03-21,,#430744101593201
2011-03-21,,#430744101593201
2012-03-21,,#430744101593201
2013-03-21,,#430744101593201
2014-03-21,,#430744101593201
2015-03-21,,#430744101593201
2016-03-21,,#430744101593201
2017-03-21,,#430744101593201
2018-03-21,,#430744101593201
2019-03-21,,#430744101593201
2020-03-21,,#430744101593201
2001-03-21,-27.71,#430748100455601
2002-03-21,-27.58,#430748100455601
2003-03-21,,#430748100455601
2004-03-21,-27.95,#430748100455601
2005-03-21,-28.1,#430748100455601
2006-03-21,,#430748100455601
2007-03-21,-28.68,#430748100455601
2008-03-21,-28.8,#430748100455601
2009-03-21,-28.815,#430748100455601
2010-03-21,,#430748100455601
2011-03-21,,#430748100455601
2012-03-21,,#430748100455601
2013-03-21,,#430748100455601
2014-03-21,-28.53,#430748100455601
2015-03-21,,#430748100455601
2016-03-21,,#430748100455601
2017-03-21,,#430748100455601
2018-03-21,,#430748100455601
2019-03-21,,#430748100455601
2020-03-21,,#430748100455601
2001-03-21,-29.08,#430748102154801
2002-03-21,,#430748102154801
2003-03-21,,#430748102154801
2004-03-21,-28.8,#430748102154801
2005-03-21,-28.8,#430748102154801
2006-03-21,,#430748102154801
2007-03-21,,#430748102154801
2008-03-21,-28.8,#430748102154801
2009-03-21,-28.77,#430748102154801
2010-03-21,,#430748102154801
2011-03-21,,#430748102154801
2012-03-21,,#430748102154801
2013-03-21,-28.41,#430748102154801
2014-03-21,-28.13,#430748102154801
2015-03-21,-27.98,#430748102154801
2016-03-21,,#430748102154801
2017-03-21,,#430748102154801
2018-03-21,,#430748102154801
2019-03-21,,#430748102154801
2020-03-21,,#430748102154801
2001-03-21,-19.08,#430757101223801
2002-03-21,-19.17,#430757101223801
2003-03-21,,#430757101223801
2004-03-21,-19.87,#430757101223801
2005-03-21,-20.33,#430757101223801
2006-03-21,,#430757101223801
2007-03-21,-20.03,#430757101223801
2008-03-21,-20.24,#430757101223801
2009-03-21,-20.075,#430757101223801
2010-03-21,-20.06,#430757101223801
2011-03-21,,#430757101223801
2012-03-21,,#430757101223801
2013-03-21,-19.42,#430757101223801
2014-03-21,-19.6,#430757101223801
2015-03-21,-19.54,#430757101223801
2016-03-21,,#430757101223801
2017-03-21,,#430757101223801
2018-03-21,,#430757101223801
2019-03-21,,#430757101223801
2020-03-21,,#430757101223801
2001-03-21,-3.96,#430757101264701
2002-03-21,-4.27,#430757101264701
2003-03-21,,#430757101264701
2004-03-21,-4.75,#430757101264701
2005-03-21,-5.0,#430757101264701
2006-03-21,,#430757101264701
2007-03-21,-4.42,#430757101264701
2008-03-21,-4.02,#430757101264701
2009-03-21,-3.855,#430757101264701
2010-03-21,,#430757101264701
2011-03-21,,#430757101264701
2012-03-21,,#430757101264701
2013-03-21,-3.99,#430757101264701
2014-03-21,-3.84,#430757101264701
2015-03-21,-3.44,#430757101264701
2016-03-21,,#430757101264701
2017-03-21,,#430757101264701
2018-03-21,,#430757101264701
2019-03-21,,#430757101264701
2020-03-21,,#430757101264701
2001-03-21,-17.62,#430825101151801
2002-03-21,-17.59,#430825101151801
2003-03-21,,#430825101151801
2004-03-21,-17.74,#430825101151801
2005-03-21,-18.11,#430825101151801
2006-03-21,,#430825101151801
2007-03-21,-18.04,#430825101151801
2008-03-21,-18.2,#430825101151801
2009-03-21,-18.335,#430825101151801
2010-03-21,,#430825101151801
2011-03-21,,#430825101151801
2012-03-21,,#430825101151801
2013-03-21,-18.2,#430825101151801
2014-03-21,-17.62,#430825101151801
2015-03-21,-17.83,#430825101151801
2016-03-21,,#430825101151801
2017-03-21,,#430825101151801
2018-03-21,,#430825101151801
2019-03-21,,#430825101151801
2020-03-21,,#430825101151801
2001-03-21,-38.1,#430832101364701
2002-03-21,-38.04,#430832101364701
2003-03-21,,#430832101364701
2004-03-21,-37.92,#430832101364701
2005-03-21,-37.95,#430832101364701
2006-03-21,,#430832101364701
2007-03-21,-37.89,#430832101364701
