date,level,site
2001-06-21,-30.13,#373231098480401
2002-06-21,-30.25,#373231098480401
2003-06-21,-30.37,#373231098480401
2004-06-21,-30.54,#373231098480401
2005-06-21,,#373231098480401
2006-06-21,-30.7,#373231098480401
2007-06-21,-30.865,#373231098480401
2008-06-21,-30.81,#373231098480401
2009-06-21,-30.9,#373231098480401
2010-06-21,-30.94,#373231098480401
2011-06-21,-30.98,#373231098480401
2012-06-21,-31.22,#373231098480401
2013-06-21,-31.38,#373231098480401
2014-06-21,,#373231098480401
2015-06-21,-31.66,#373231098480401
2016-06-21,-31.75,#373231098480401
2017-06-21,-31.86,#373231098480401
2018-06-21,-31.89,#373231098480401
2019-06-21,-31.82,#373231098480401
2020-06-21,-31.67,#373231098480401
2001-06-21,-20.98,#373233098411501
2002-06-21,-21.03,#373233098411501
2003-06-21,-21.06,#373233098411501
2004-06-21,-21.22,#373233098411501
2005-06-21,,#373233098411501
2006-06-21,-21.44,#373233098411501
2007-06-21,-21.66,#373233098411501
2008-06-21,-21.55,#373233098411501
2009-06-21,-21.5,#373233098411501
2010-06-21,-21.5,#373233098411501
2011-06-21,-21.58,#373233098411501
2012-06-21,-21.84,#373233098411501
2013-06-21,-22.11,#373233098411501
2014-06-21,,#373233098411501
2015-06-21,-22.52,#373233098411501
2016-06-21,-22.67,#373233098411501
2017-06-21,-22.8,#373233098411501
2018-06-21,-22.81,#373233098411501
2019-06-21,-22.59,#373233098411501
2020-06-21,-22.25,#373233098411501
2001-06-21,-16.12,#374358098203301
2002-06-21,-16.43,#374358098203301
2003-06-21,-16.46,#374358098203301
2004-06-21,-16.67,#374358098203301
2005-06-21,,#374358098203301
2006-06-21,-16.62,#374358098203301
2007-06-21,-16.8,#374358098203301
2008-06-21,-16.3,#374358098203301
2009-06-21,-16.45,#374358098203301
2010-06-21,-16.22,#374358098203301
2011-06-21,-15.9,#374358098203301
2012-06-21,-16.87,#374358098203301
2013-06-21,-17.93,#374358098203301
2014-06-21,,#374358098203301
2015-06-21,-17.55,#374358098203301
2016-06-21,-17.88,#374358098203301
2017-06-21,-17.5,#374358098203301
2018-06-21,-17.1,#374358098203301
2019-06-21,-15.69,#374358098203301
2020-06-21,-15.3,#374358098203301
2001-06-21,-5.76,#374930098470601
2002-06-21,-6.66,#374930098470601
2003-06-21,-7.64,#374930098470601
2004-06-21,-8.53,#374930098470601
2005-06-21,,#374930098470601
2006-06-21,-8.05,#374930098470601
2007-06-21,-7.25,#374930098470601
2008-06-21,-5.68,#374930098470601
2009-06-21,-5.63,#374930098470601
2010-06-21,-4.48,#374930098470601
2011-06-21,-4.87,#374930098470601
2012-06-21,-7.34,#374930098470601
2013-06-21,-8.5,#374930098470601
2014-06-21,,#374930098470601
2015-06-21,-8.18,#374930098470601
2016-06-21,-8.07,#374930098470601
2017-06-21,-8.33,#374930098470601
2018-06-21,-8.62,#374930098470601
2019-06-21,-7.47,#374930098470601
2020-06-21,-7.37,#374930098470601
2001-06-21,-6.36,#375259097252901
2002-06-21,-7.005,#375259097252901
2003-06-21,-6.73,#375259097252901
2004-06-21,-6.696666666666666,#375259097252901
2005-06-21,-6.236666666666667,#375259097252901
2006-06-21,-7.266666666666667,#375259097252901
2007-06-21,-7.073333333333333,#375259097252901
2008-06-21,-6.94,#375259097252901
2009-06-21,-6.6433333333333335,#375259097252901
2010-06-21,-7.0600000000000005,#375259097252901
2011-06-21,-7.373333333333334,#375259097252901
2012-06-21,-7.446666666666666,#375259097252901
2013-06-21,-7.745,#375259097252901
2014-06-21,-7.056666666666668,#375259097252901
2015-06-21,-6.636,#375259097252901
2016-06-21,-6.18,#375259097252901
2017-06-21,-6.41,#375259097252901
2018-06-21,-7.35,#375259097252901
2019-06-21,-4.601666666666667,#375259097252901
2020-06-21,-6.683333333333334,#375259097252901
2001-06-21,-3.09,#375342098360701
2002-06-21,-4.19,#375342098360701
2003-06-21,-3.79,#375342098360701
2004-06-21,-5.3,#375342098360701
2005-06-21,,#375342098360701
2006-06-21,-4.69,#375342098360701
2007-06-21,-3.005,#375342098360701
2008-06-21,-4.06,#375342098360701
2009-06-21,-3.42,#375342098360701
2010-06-21,-2.73,#375342098360701
2011-06-21,-3.66,#375342098360701
2012-06-21,-4.47,#375342098360701
2013-06-21,-5.18,#375342098360701
2014-06-21,,#375342098360701
2015-06-21,-4.51,#375342098360701
2016-06-21,-5.34,#375342098360701
2017-06-21,-4.5,#375342098360701
2018-06-21,-4.37,#375342098360701
2019-06-21,-2.83,#375342098360701
2020-06-21,-3.65,#375342098360701
2001-06-21,-6.1,#375439098413701
2002-06-21,-6.16,#375439098413701
2003-06-21,-6.98,#375439098413701
2004-06-21,-7.6,#375439098413701
2005-06-21,,#375439098413701
2006-06-21,-7.0600000000000005,#375439098413701
2007-06-21,-6.234999999999999,#375439098413701
2008-06-21,-5.83,#375439098413701
2009-06-21,-5.09,#375439098413701
2010-06-21,-3.97,#375439098413701
2011-06-21,-4.62,#375439098413701
2012-06-21,-6.33,#375439098413701
2013-06-21,-7.47,#375439098413701
2014-06-21,,#375439098413701
2015-06-21,-7.87,#375439098413701
2016-06-21,-7.84,#375439098413701
2017-06-21,-7.95,#375439098413701
2018-06-21,-7.44,#375439098413701
2019-06-21,-6.84,#375439098413701
2020-06-21,-6.61,#375439098413701
2001-06-21,-2.89,#375457098281801
2002-06-21,-3.18,#375457098281801
2003-06-21,-3.02,#375457098281801
2004-06-21,-3.11,#375457098281801
2005-06-21,,#375457098281801
2006-06-21,-3.08,#375457098281801
2007-06-21,-2.875,#375457098281801
