date,level,site
2008-06-21,,#370352101055301
2009-06-21,,#370352101055301
2010-06-21,,#370352101055301
2011-06-21,,#370352101055301
2012-06-21,,#370352101055301
2013-06-21,,#370352101055301
2014-06-21,,#370352101055301
2015-06-21,,#370352101055301
2016-06-21,,#370352101055301
2017-06-21,,#370352101055301
2018-06-21,,#370352101055301
2019-06-21,,#370352101055301
2020-06-21,,#370352101055301
2001-06-21,,#370356101194502
2002-06-21,,#370356101194502
2003-06-21,,#370356101194502
2004-06-21,,#370356101194502
2005-06-21,,#370356101194502
2006-06-21,,#370356101194502
2007-06-21,,#370356101194502
2008-06-21,,#370356101194502
2009-06-21,,#370356101194502
2010-06-21,,#370356101194502
2011-06-21,,#370356101194502
2012-06-21,,#370356101194502
2013-06-21,,#370356101194502
2014-06-21,,#370356101194502
2015-06-21,,#370356101194502
2016-06-21,,#370356101194502
2017-06-21,,#370356101194502
2018-06-21,,#370356101194502
2019-06-21,,#370356101194502
2020-06-21,,#370356101194502
2001-06-21,,#370402101394401
2002-06-21,,#370402101394401
2003-06-21,,#370402101394401
2004-06-21,,#370402101394401
2005-06-21,,#370402101394401
2006-06-21,,#370402101394401
2007-06-21,,#370402101394401
2008-06-21,,#370402101394401
2009-06-21,,#370402101394401
2010-06-21,,#370402101394401
2011-06-21,,#370402101394401
2012-06-21,,#370402101394401
2013-06-21,,#370402101394401
2014-06-21,,#370402101394401
2015-06-21,,#370402101394401
2016-06-21,,#370402101394401
2017-06-21,,#370402101394401
2018-06-21,-57.79,#370402101394401
2019-06-21,-56.96,#370402101394401
2020-06-21,,#370402101394401
2001-06-21,,#370410101272201
2002-06-21,,#370410101272201
2003-06-21,,#370410101272201
2004-06-21,,#370410101272201
2005-06-21,,#370410101272201
2006-06-21,,#370410101272201
2007-06-21,,#370410101272201
2008-06-21,,#370410101272201
2009-06-21,,#370410101272201
2010-06-21,,#370410101272201
2011-06-21,,#370410101272201
2012-06-21,,#370410101272201
2013-06-21,,#370410101272201
2014-06-21,,#370410101272201
2015-06-21,,#370410101272201
2016-06-21,,#370410101272201
2017-06-21,,#370410101272201
2018-06-21,,#370410101272201
2019-06-21,,#370410101272201
2020-06-21,,#370410101272201
2001-06-21,,#370421102015501
2002-06-21,,#370421102015501
2003-06-21,,#370421102015501
2004-06-21,,#370421102015501
2005-06-21,,#370421102015501
2006-06-21,,#370421102015501
2007-06-21,,#370421102015501
2008-06-21,,#370421102015501
2009-06-21,,#370421102015501
2010-06-21,,#370421102015501
2011-06-21,,#370421102015501
2012-06-21,,#370421102015501
2013-06-21,,#370421102015501
2014-06-21,,#370421102015501
2015-06-21,,#370421102015501
2016-06-21,,#370421102015501
2017-06-21,,#370421102015501
2018-06-21,,#370421102015501
2019-06-21,-1.0690109890109891,#370421102015501
2020-06-21,-1.3904395604395603,#370421102015501
2001-06-21,,#370434100405203
2002-06-21,,#370434100405203
2003-06-21,,#370434100405203
2004-06-21,,#370434100405203
2005-06-21,,#370434100405203
2006-06-21,,#370434100405203
2007-06-21,,#370434100405203
2008-06-21,,#370434100405203
2009-06-21,,#370434100405203
2010-06-21,,#370434100405203
2011-06-21,,#370434100405203
2012-06-21,,#370434100405203
2013-06-21,,#370434100405203
2014-06-21,,#370434100405203
2015-06-21,,#370434100405203
2016-06-21,,#370434100405203
2017-06-21,,#370434100405203
2018-06-21,-16.78,#370434100405203
2019-06-21,-16.7,#370434100405203
2020-06-21,,#370434100405203
2001-06-21,,#370552101045701
2002-06-21,,#370552101045701
2003-06-21,,#370552101045701
2004-06-21,,#370552101045701
2005-06-21,,#370552101045701
2006-06-21,,#370552101045701
2007-06-21,,#370552101045701
2008-06-21,,#370552101045701
2009-06-21,,#370552101045701
2010-06-21,,#370552101045701
2011-06-21,,#370552101045701
2012-06-21,,#370552101045701
2013-06-21,,#370552101045701
2014-06-21,,#370552101045701
2015-06-21,,#370552101045701
2016-06-21,,#370552101045701
2017-06-21,,#370552101045701
2018-06-21,,#370552101045701
2019-06-21,,#370552101045701
2020-06-21,,#370552101045701
2001-06-21,,#370619102021001
2002-06-21,,#370619102021001
2003-06-21,,#370619102021001
2004-06-21,,#370619102021001
2005-06-21,,#370619102021001
2006-06-21,,#370619102021001
2007-06-21,,#370619102021001
2008-06-21,,#370619102021001
2009-06-21,,#370619102021001
2010-06-21,,#370619102021001
2011-06-21,,#370619102021001
2012-06-21,,#370619102021001
2013-06-21,,#370619102021001
2014-06-21,,#370619102021001
2015-06-21,,#370619102021001
2016-06-21,,#370619102021001
2017-06-21,,#370619102021001
2018-06-21,,#370619102021001
2019-06-21,,#370619102021001
2020-06-21,,#370619102021001
2001-06-21,,#370651101493001
2002-06-21,,#370651101493001
2003-06-21,,#370651101493001
2004-06-21,,#370651101493001
2005-06-21,,#370651101493001
2006-06-21,,#370651101493001
2007-06-21,,#370651101493001
2008-06-21,,#370651101493001
2009-06-21,,#370651101493001
2010-06-21,,#370651101493001
2011-06-21,,#370651101493001
2012-06-21,,#370651101493001
2013-06-21,,#370651101493001
2014-06-21,,#370651101493001
2015-06-21,,#370651101493001
2016-06-21,,#370651101493001
2017-06-21,,#370651101493001
2018-06-21,,#370651101493001
2019-06-21,,#370651101493001
2020-06-21,,#370651101493001
2001-06-21,,#370710100530001
2002-06-21,,#370710100530001
2003-06-21,,#370710100530001
2004-06-21,,#370710100530001
2005-06-21,,#370710100530001
2006-06-21,,#370710100530001
