date,normalised_level
2001-03-01,3.4767303840165664
2001-06-01,3.405737375168479
2001-09-01,1.526442296949061
2001-12-01,2.263062610416503
2002-03-01,3.0360268872897724
2002-06-01,1.2891980003758576
2002-09-01,-0.9951224495481203
2002-12-01,0.5330467772616884
2003-03-01,2.3761036203551607
2003-06-01,1.7960947226480162
2003-09-01,-0.32752175583060833
2003-12-01,-0.016905869707612813
2004-03-01,1.7073694991916266
2004-06-01,1.3842203088139113
2004-09-01,0.10700459354611791
2004-12-01,0.7103330730733383
2005-03-01,1.9853891361844853
2005-06-01,1.7412490699059984
2005-09-01,-0.04675862833986847
2005-12-01,1.2688142441273176
2006-03-01,1.6584899676666347
2006-06-01,1.1860669403964856
2006-09-01,-0.1826377871881658
2006-12-01,0.15448536133572105
2007-03-01,1.3616262552870675
2007-06-01,1.0927540433268454
2007-09-01,-0.13500707736855944
2007-12-01,0.6948458101666706
2008-03-01,1.465027944975949
2008-06-01,0.9166910071172313
2008-09-01,0.9477093287447901
2008-12-01,0.9394919450867352
2009-03-01,1.1686446904911971
2009-06-01,1.683767074398367
2009-09-01,0.8097095026432994
2009-12-01,0.9309282267062599
2010-03-01,1.1680802229452485
2010-06-01,1.6995478138623938
2010-09-01,0.36811589120052524
2010-12-01,0.5461462522141354
2011-03-01,0.7437759725651056
2011-06-01,0.6445917510871932
2011-09-01,-0.973705649009762
2011-12-01,-0.2811308214073022
2012-03-01,-0.11860988210081956
2012-06-01,-0.1426605356929883
2012-09-01,-1.7800829927683326
2012-12-01,-1.1834240931601225
2013-03-01,-0.8048760817362657
2013-06-01,-0.8699599131929745
2013-09-01,-1.7339464477185522
2013-12-01,-0.6288482408829563
2014-03-01,-1.0261126053427811
2014-06-01,-1.9188630428038091
2014-09-01,-1.7152206566453927
2014-12-01,-1.047515214481398
2015-03-01,-1.4155036846332651
2015-06-01,-1.6230411012612165
2015-09-01,-1.5437960793584427
2015-12-01,-1.5102030887240345
2016-03-01,-1.5052431329736105
2016-06-01,-1.179921930089803
2016-09-01,-1.3955259258785373
2016-12-01,-0.9461080548148764
2017-03-01,-1.5215441863270394
2017-06-01,-0.6383023692320702
2017-09-01,-1.6483940462930518
2017-12-01,-0.6983343908657675
2018-03-01,-1.4370221564968308
2018-06-01,-1.4009619933170434
2018-09-01,-1.3467941424540333
2018-12-01,-0.9940757320063505
2019-03-01,-1.148338702715267
2019-06-01,0.2782440674246314
2019-09-01,-0.8397453226301689
2019-12-01,0.08440768002957345
2020-03-01,-1.2335646267781109
2020-06-01,-0.19694439331133978
2020-09-01,-4.597241411380276
2020-12-01,-0.5408312136094885
