date,level,site
2001-03-21,-5.904888888888889,#400155101521302
2002-03-21,-6.022222222222222,#400155101521302
2003-03-21,-6.3787777777777785,#400155101521302
2004-03-21,-6.343846153846154,#400155101521302
2005-03-21,-6.105777777777778,#400155101521302
2006-03-21,-5.961555555555555,#400155101521302
2007-03-21,-5.8873255813953485,#400155101521302
2008-03-21,-5.6098901098901095,#400155101521302
2009-03-21,-5.582666666666666,#400155101521302
2010-03-21,-5.4557317073170735,#400155101521302
2011-03-21,-5.576555555555555,#400155101521302
2012-03-21,-5.472637362637363,#400155101521302
2013-03-21,-5.906777777777778,#400155101521302
2014-03-21,-5.8788888888888895,#400155101521302
2015-03-21,-5.887666666666666,#400155101521302
2016-03-21,-5.910769230769231,#400155101521302
2017-03-21,-5.770222222222222,#400155101521302
2018-03-21,-5.742555555555556,#400155101521302
2019-03-21,-5.492666666666667,#400155101521302
2020-03-21,-5.34032967032967,#400155101521302
2001-03-21,-2.755,#403954099152101
2002-03-21,-2.8872222222222224,#403954099152101
2003-03-21,-3.052298850574713,#403954099152101
2004-03-21,-3.046923076923077,#403954099152101
2005-03-21,-3.050222222222222,#403954099152101
2006-03-21,-3.127222222222222,#403954099152101
2007-03-21,-2.973444444444445,#403954099152101
2008-03-21,-3.087582417582418,#403954099152101
2009-03-21,-3.125777777777777,#403954099152101
2010-03-21,-2.892405063291139,#403954099152101
2011-03-21,-2.605,#403954099152101
2012-03-21,-2.8483516483516484,#403954099152101
2013-03-21,-3.196,#403954099152101
2014-03-21,-3.0264285714285712,#403954099152101
2015-03-21,-2.8337777777777777,#403954099152101
2016-03-21,-2.838241758241758,#403954099152101
2017-03-21,-2.8144444444444447,#403954099152101
2018-03-21,-2.748666666666667,#403954099152101
2019-03-21,-2.868333333333333,#403954099152101
2020-03-21,-2.7663736263736265,#403954099152101
2001-03-21,-4.9110344827586205,#404343099272901
2002-03-21,-4.926,#404343099272901
2003-03-21,-5.811,#404343099272901
2004-03-21,-6.240769230769231,#404343099272901
2005-03-21,-6.563521126760564,#404343099272901
2006-03-21,-6.434555555555556,#404343099272901
2007-03-21,-6.621724137931034,#404343099272901
2008-03-21,-6.001318681318681,#404343099272901
2009-03-21,-4.757142857142857,#404343099272901
2010-03-21,-4.830222222222223,#404343099272901
2011-03-21,-4.5496428571428575,#404343099272901
2012-03-21,-4.332087912087911,#404343099272901
2013-03-21,-5.870869565217391,#404343099272901
2014-03-21,-6.4605555555555565,#404343099272901
2015-03-21,-6.421111111111111,#404343099272901
2016-03-21,-6.384065934065935,#404343099272901
2017-03-21,-5.927111111111111,#404343099272901
2018-03-21,-5.784777777777777,#404343099272901
2019-03-21,-4.338111111111111,#404343099272901
2020-03-21,-3.491538461538462,#404343099272901
2001-03-21,-16.34411111111111,#404513098181201
2002-03-21,-17.064333333333334,#404513098181201
2003-03-21,-18.36177777777777,#404513098181201
2004-03-21,-19.20054945054945,#404513098181201
2005-03-21,-19.80219178082192,#404513098181201
2006-03-21,-20.10644444444444,#404513098181201
2007-03-21,-20.357297297297297,#404513098181201
2008-03-21,-19.86655555555556,#404513098181201
2009-03-21,-18.480666666666668,#404513098181201
2010-03-21,-18.57322222222222,#404513098181201
2011-03-21,-18.131,#404513098181201
2012-03-21,-18.224505494505497,#404513098181201
2013-03-21,-19.901444444444447,#404513098181201
2014-03-21,-20.46077777777778,#404513098181201
2015-03-21,-19.96288888888889,#404513098181201
2016-03-21,-19.75813186813187,#404513098181201
2017-03-21,-19.257444444444445,#404513098181201
2018-03-21,-18.625777777777778,#404513098181201
2019-03-21,-18.171,#404513098181201
2020-03-21,-16.515714285714285,#404513098181201
2001-03-21,-16.216666666666665,#404513098181202
2002-03-21,-16.966666666666665,#404513098181202
2003-03-21,-18.32272727272728,#404513098181202
2004-03-21,-19.05,#404513098181202
2005-03-21,-19.7096875,#404513098181202
2006-03-21,-20.073666666666668,#404513098181202
2007-03-21,-20.34013513513513,#404513098181202
2008-03-21,-19.83472527472528,#404513098181202
2009-03-21,-18.50450704225352,#404513098181202
2010-03-21,-18.51455555555556,#404513098181202
2011-03-21,-18.115,#404513098181202
2012-03-21,-18.18472527472528,#404513098181202
2013-03-21,-19.82377777777777,#404513098181202
2014-03-21,-20.41511111111112,#404513098181202
2015-03-21,-19.94188888888889,#404513098181202
2016-03-21,-19.71879120879121,#404513098181202
2017-03-21,-19.20507462686567,#404513098181202
2018-03-21,-18.616222222222223,#404513098181202
2019-03-21,-18.157888888888888,#404513098181202
2020-03-21,-16.599780219780218,#404513098181202
2001-03-21,-5.777444444444445,#404618098504401
2002-03-21,-5.642222222222222,#404618098504401
2003-03-21,-6.796222222222222,#404618098504401
2004-03-21,-7.652747252747252,#404618098504401
2005-03-21,-8.043888888888889,#404618098504401
2006-03-21,-7.7990625,#404618098504401
2007-03-21,-7.787000000000001,#404618098504401
2008-03-21,-6.519670329670329,#404618098504401
2009-03-21,-4.924444444444444,#404618098504401
2010-03-21,-5.588222222222222,#404618098504401
2011-03-21,-5.221111111111111,#404618098504401
2012-03-21,-5.15956043956044,#404618098504401
2013-03-21,-6.548000000000001,#404618098504401
2014-03-21,-6.914888888888889,#404618098504401
2015-03-21,-6.039444444444444,#404618098504401
2016-03-21,-6.462417582417583,#404618098504401
2017-03-21,-6.688555555555556,#404618098504401
2018-03-21,-7.009146341463414,#404618098504401
2019-03-21,-7.124333333333334,#404618098504401
2020-03-21,-5.178681318681319,#404618098504401
2001-03-21,-2.1777777777777776,#404717099460501
2002-03-21,-2.257111111111111,#404717099460501
2003-03-21,-2.465,#404717099460501
2004-03-21,-2.675054945054945,#404717099460501
2005-03-21,-2.3823333333333334,#404717099460501
2006-03-21,-2.4874444444444443,#404717099460501
2007-03-21,-2.2367777777777778,#404717099460501
2008-03-21,-1.9940845070422533,#404717099460501
2009-03-21,-1.647333333333333,#404717099460501
2010-03-21,-1.5358888888888889,#404717099460501
2011-03-21,-2.2111111111111112,#404717099460501
2012-03-21,-2.00043956043956,#404717099460501
2013-03-21,-2.787,#404717099460501
2014-03-21,-2.779555555555556,#404717099460501
2015-03-21,-2.518111111111111,#404717099460501
2016-03-21,-2.2885714285714283,#404717099460501
2017-03-21,-2.0863333333333336,#404717099460501
2018-03-21,-1.939555555555556,#404717099460501
2019-03-21,-1.6233333333333333,#404717099460501
2020-03-21,-1.7353846153846153,#404717099460501
2001-03-21,-3.534111111111111,#404949099445701
2002-03-21,-3.565888888888889,#404949099445701
2003-03-21,-4.0457777777777775,#404949099445701
2004-03-21,-4.270659340659341,#404949099445701
2005-03-21,-3.843222222222222,#404949099445701
2006-03-21,-4.041777777777778,#404949099445701
2007-03-21,-3.7991111111111113,#404949099445701
2008-03-21,-3.583846153846154,#404949099445701
2009-03-21,-3.0562222222222224,#404949099445701
2010-03-21,-3.019333333333333,#404949099445701
2011-03-21,-3.711222222222222,#404949099445701
2012-03-21,-3.5771641791044773,#404949099445701
2013-03-21,-4.772666666666667,#404949099445701
2014-03-21,-4.585555555555556,#404949099445701
2015-03-21,-4.159222222222222,#404949099445701
2016-03-21,-3.9693406593406593,#404949099445701
2017-03-21,-3.602666666666667,#404949099445701
2018-03-21,-3.6763333333333335,#404949099445701
2019-03-21,-3.43,#404949099445701
2020-03-21,-3.14021978021978,#404949099445701
2001-03-21,-2.385666666666667,#405014099591001
2002-03-21,-2.415777777777778,#405014099591001
2003-03-21,-2.4249382716049386,#405014099591001
2004-03-21,-2.390769230769231,#405014099591001
2005-03-21,-2.3245555555555555,#405014099591001
2006-03-21,-2.3502222222222224,#405014099591001
2007-03-21,-2.232888888888889,#405014099591001
2008-03-21,-2.341428571428571,#405014099591001
2009-03-21,-2.253555555555556,#405014099591001
2010-03-21,-2.1528888888888886,#405014099591001
2011-03-21,-2.0718888888888887,#405014099591001
2012-03-21,-2.2724175824175825,#405014099591001
2013-03-21,-2.552111111111111,#405014099591001
2014-03-21,-2.5511428571428567,#405014099591001
2015-03-21,-2.481444444444445,#405014099591001
2016-03-21,-2.4067032967032964,#405014099591001
2017-03-21,-2.624,#405014099591001
2018-03-21,-2.705888888888889,#405014099591001
2019-03-21,-2.590333333333333,#405014099591001
2020-03-21,-2.4402197802197803,#405014099591001
2001-03-21,-37.91852272727272,#405129099090201
2002-03-21,-37.99925925925926,#405129099090201
2003-03-21,-38.78388888888889,#405129099090201
2004-03-21,-39.55769230769231,#405129099090201
2005-03-21,-40.07377777777778,#405129099090201
2006-03-21,-40.50644444444444,#405129099090201
2007-03-21,-40.61855555555556,#405129099090201
2008-03-21,-40.45945054945055,#405129099090201
2009-03-21,-40.447,#405129099090201
2010-03-21,-40.42655555555555,#405129099090201
2011-03-21,-39.609,#405129099090201
2012-03-21,-39.027977528089885,#405129099090201
2013-03-21,-40.269444444444446,#405129099090201
2014-03-21,-40.78388888888889,#405129099090201
2015-03-21,-40.55211111111111,#405129099090201
2016-03-21,-40.90263736263736,#405129099090201
2017-03-21,-41.28455555555556,#405129099090201
2018-03-21,-41.27258426966292,#405129099090201
2019-03-21,-40.66455555555555,#405129099090201
2020-03-21,-39.92428571428572,#405129099090201
2001-03-21,-37.98388888888889,#405137099085201
2002-03-21,-38.17444444444444,#405137099085201
2003-03-21,-38.85155555555556,#405137099085201
2004-03-21,-39.638461538461534,#405137099085201
2005-03-21,-40.138666666666666,#405137099085201
2006-03-21,-40.57712643678161,#405137099085201
2007-03-21,-40.69,#405137099085201
2008-03-21,-40.538023255813954,#405137099085201
2009-03-21,-40.51633333333333,#405137099085201
2010-03-21,-40.48921348314607,#405137099085201
2011-03-21,-39.70022222222222,#405137099085201
2012-03-21,-39.10021978021978,#405137099085201
2013-03-21,-40.35622222222222,#405137099085201
2014-03-21,-40.86977777777778,#405137099085201
2015-03-21,-40.62932584269663,#405137099085201
2016-03-21,-40.97076923076924,#405137099085201
2017-03-21,-41.345777777777776,#405137099085201
2018-03-21,-41.33358024691358,#405137099085201
2019-03-21,-40.73288888888889,#405137099085201
2020-03-21,-39.99285714285714,#405137099085201
2001-03-21,-2.0534444444444446,#405227098165601
2002-03-21,-2.337111111111111,#405227098165601
2003-03-21,-2.445222222222222,#405227098165601
2004-03-21,-2.4536263736263737,#405227098165601
2005-03-21,-2.441333333333333,#405227098165601
2006-03-21,-2.563555555555556,#405227098165601
2007-03-21,-2.3743333333333334,#405227098165601
2008-03-21,-2.346263736263736,#405227098165601
2009-03-21,-2.462222222222222,#405227098165601
2010-03-21,-2.106222222222222,#405227098165601
2011-03-21,-2.0692222222222223,#405227098165601
2012-03-21,-2.25956043956044,#405227098165601
2013-03-21,-2.440444444444444,#405227098165601
2014-03-21,-2.335888888888889,#405227098165601
2015-03-21,-2.293,#405227098165601
2016-03-21,-2.192967032967033,#405227098165601
2017-03-21,-2.191111111111111,#405227098165601
2018-03-21,-2.129777777777778,#405227098165601
2019-03-21,-2.185,#405227098165601
2020-03-21,-2.2017582417582418,#405227098165601
2001-03-21,-4.666666666666667,#405315098304302
2002-03-21,-5.162111111111112,#405315098304302
2003-03-21,-6.4127777777777775,#405315098304302
2004-03-21,-7.1134065934065935,#405315098304302
2005-03-21,-7.612666666666667,#405315098304302
2006-03-21,-7.389777777777779,#405315098304302
2007-03-21,-7.601333333333334,#405315098304302
2008-03-21,-6.567472527472527,#405315098304302
2009-03-21,-5.514555555555556,#405315098304302
2010-03-21,-5.221555555555556,#405315098304302
