date,level,site
2001-03-21,-5.904888888888889,#400155101521302
2002-03-21,-6.022222222222222,#400155101521302
2003-03-21,-6.3787777777777785,#400155101521302
2004-03-21,-6.343846153846154,#400155101521302
2005-03-21,-6.105777777777778,#400155101521302
2006-03-21,-5.961555555555555,#400155101521302
2007-03-21,-5.8873255813953485,#400155101521302
2008-03-21,-5.6098901098901095,#400155101521302
2009-03-21,-5.582666666666666,#400155101521302
2010-03-21,-5.4557317073170735,#400155101521302
2011-03-21,-5.576555555555555,#400155101521302
2012-03-21,-5.472637362637363,#400155101521302
2013-03-21,-5.906777777777778,#400155101521302
2014-03-21,-5.8788888888888895,#400155101521302
2015-03-21,-5.887666666666666,#400155101521302
2016-03-21,-5.910769230769231,#400155101521302
2017-03-21,-5.770222222222222,#400155101521302
2018-03-21,-5.742555555555556,#400155101521302
2019-03-21,-5.492666666666667,#400155101521302
2020-03-21,-5.34032967032967,#400155101521302
2001-03-21,-8.42,#400400100531501
2002-03-21,-8.46,#400400100531501
2003-03-21,-8.52,#400400100531501
2004-03-21,,#400400100531501
2005-03-21,,#400400100531501
2006-03-21,-8.78,#400400100531501
2007-03-21,,#400400100531501
2008-03-21,-7.93,#400400100531501
2009-03-21,-7.96,#400400100531501
2010-03-21,-7.78,#400400100531501
2011-03-21,-7.75,#400400100531501
2012-03-21,-7.79,#400400100531501
2013-03-21,-7.93,#400400100531501
2014-03-21,-7.97,#400400100531501
2015-03-21,-7.8,#400400100531501
2016-03-21,-7.77,#400400100531501
2017-03-21,,#400400100531501
2018-03-21,,#400400100531501
2019-03-21,,#400400100531501
2020-03-21,,#400400100531501
2001-03-21,-58.41,#401548101080501
2002-03-21,-58.59,#401548101080501
2003-03-21,-59.38,#401548101080501
2004-03-21,,#401548101080501
2005-03-21,-59.455,#401548101080501
2006-03-21,-59.615,#401548101080501
2007-03-21,-59.57666666666666,#401548101080501
2008-03-21,-59.6025,#401548101080501
2009-03-21,-59.61666666666667,#401548101080501
2010-03-21,-59.673333333333325,#401548101080501
2011-03-21,-59.3,#401548101080501
2012-03-21,-59.35,#401548101080501
2013-03-21,-59.35,#401548101080501
2014-03-21,-59.223333333333336,#401548101080501
2015-03-21,-59.93,#401548101080501
2016-03-21,-59.23666666666667,#401548101080501
2017-03-21,-59.14333333333334,#401548101080501
2018-03-21,,#401548101080501
2019-03-21,,#401548101080501
2020-03-21,-59.26,#401548101080501
2001-03-21,-22.523333333333337,#401626097210701
2002-03-21,-22.546666666666667,#401626097210701
2003-03-21,-22.846666666666664,#401626097210701
2004-03-21,-23.11,#401626097210701
2005-03-21,-23.13,#401626097210701
2006-03-21,,#401626097210701
2007-03-21,-23.43,#401626097210701
2008-03-21,-23.25,#401626097210701
2009-03-21,-22.68,#401626097210701
2010-03-21,-22.805,#401626097210701
2011-03-21,,#401626097210701
2012-03-21,,#401626097210701
2013-03-21,,#401626097210701
2014-03-21,,#401626097210701
2015-03-21,,#401626097210701
2016-03-21,,#401626097210701
2017-03-21,,#401626097210701
2018-03-21,,#401626097210701
2019-03-21,,#401626097210701
2020-03-21,,#401626097210701
2001-03-21,-33.916666666666664,#401837097015301
2002-03-21,-33.70333333333334,#401837097015301
2003-03-21,-34.32666666666667,#401837097015301
2004-03-21,-35.04,#401837097015301
2005-03-21,-35.21,#401837097015301
2006-03-21,,#401837097015301
2007-03-21,-35.3575,#401837097015301
2008-03-21,-35.373333333333335,#401837097015301
2009-03-21,-34.906666666666666,#401837097015301
2010-03-21,-34.870000000000005,#401837097015301
2011-03-21,-34.58,#401837097015301
2012-03-21,,#401837097015301
2013-03-21,,#401837097015301
2014-03-21,,#401837097015301
2015-03-21,,#401837097015301
2016-03-21,,#401837097015301
2017-03-21,,#401837097015301
2018-03-21,,#401837097015301
2019-03-21,,#401837097015301
2020-03-21,,#401837097015301
2001-03-21,-36.48,#401919100223001
2002-03-21,,#401919100223001
2003-03-21,-36.73,#401919100223001
2004-03-21,,#401919100223001
2005-03-21,-36.870000000000005,#401919100223001
2006-03-21,-36.92,#401919100223001
2007-03-21,-37.09,#401919100223001
2008-03-21,-37.15,#401919100223001
2009-03-21,-36.98,#401919100223001
2010-03-21,-37.01,#401919100223001
2011-03-21,-36.97,#401919100223001
2012-03-21,-36.865,#401919100223001
2013-03-21,-36.73666666666667,#401919100223001
2014-03-21,-36.64333333333334,#401919100223001
2015-03-21,-36.875,#401919100223001
2016-03-21,-36.876666666666665,#401919100223001
2017-03-21,-36.803333333333335,#401919100223001
2018-03-21,,#401919100223001
2019-03-21,,#401919100223001
2020-03-21,-37.14,#401919100223001
2001-03-21,,#401928098292502
2002-03-21,,#401928098292502
2003-03-21,,#401928098292502
2004-03-21,,#401928098292502
2005-03-21,,#401928098292502
2006-03-21,,#401928098292502
2007-03-21,,#401928098292502
2008-03-21,,#401928098292502
2009-03-21,,#401928098292502
2010-03-21,,#401928098292502
2011-03-21,,#401928098292502
2012-03-21,,#401928098292502
2013-03-21,,#401928098292502
2014-03-21,,#401928098292502
2015-03-21,,#401928098292502
2016-03-21,,#401928098292502
2017-03-21,,#401928098292502
2018-03-21,,#401928098292502
2019-03-21,,#401928098292502
2020-03-21,,#401928098292502
2001-03-21,,#402103098475701
2002-03-21,,#402103098475701
2003-03-21,,#402103098475701
2004-03-21,,#402103098475701
2005-03-21,,#402103098475701
2006-03-21,,#402103098475701
2007-03-21,,#402103098475701
2008-03-21,,#402103098475701
2009-03-21,,#402103098475701
2010-03-21,,#402103098475701
2011-03-21,,#402103098475701
2012-03-21,,#402103098475701
2013-03-21,,#402103098475701
2014-03-21,,#402103098475701
2015-03-21,,#402103098475701
2016-03-21,,#402103098475701
2017-03-21,,#402103098475701
2018-03-21,,#402103098475701
2019-03-21,,#402103098475701
2020-03-21,,#402103098475701
2001-03-21,,#402105098543201
2002-03-21,,#402105098543201
2003-03-21,,#402105098543201
2004-03-21,,#402105098543201
2005-03-21,,#402105098543201
2006-03-21,,#402105098543201
2007-03-21,,#402105098543201
2008-03-21,,#402105098543201
2009-03-21,,#402105098543201
2010-03-21,,#402105098543201
2011-03-21,,#402105098543201
2012-03-21,,#402105098543201
2013-03-21,,#402105098543201
2014-03-21,,#402105098543201
2015-03-21,,#402105098543201
2016-03-21,,#402105098543201
2017-03-21,,#402105098543201
2018-03-21,,#402105098543201
2019-03-21,,#402105098543201
2020-03-21,,#402105098543201
2001-03-21,,#402236100013201
2002-03-21,,#402236100013201
2003-03-21,,#402236100013201
2004-03-21,,#402236100013201
2005-03-21,,#402236100013201
2006-03-21,,#402236100013201
2007-03-21,,#402236100013201
2008-03-21,,#402236100013201
2009-03-21,,#402236100013201
2010-03-21,,#402236100013201
2011-03-21,,#402236100013201
2012-03-21,,#402236100013201
2013-03-21,,#402236100013201
2014-03-21,,#402236100013201
2015-03-21,,#402236100013201
2016-03-21,,#402236100013201
2017-03-21,,#402236100013201
2018-03-21,,#402236100013201
2019-03-21,,#402236100013201
2020-03-21,,#402236100013201
2001-03-21,,#402324098220601
2002-03-21,,#402324098220601
2003-03-21,,#402324098220601
2004-03-21,,#402324098220601
2005-03-21,,#402324098220601
2006-03-21,,#402324098220601
2007-03-21,,#402324098220601
2008-03-21,,#402324098220601
2009-03-21,,#402324098220601
2010-03-21,,#402324098220601
2011-03-21,,#402324098220601
2012-03-21,,#402324098220601
2013-03-21,,#402324098220601
2014-03-21,,#402324098220601
2015-03-21,,#402324098220601
2016-03-21,,#402324098220601
2017-03-21,,#402324098220601
2018-03-21,,#402324098220601
2019-03-21,,#402324098220601
2020-03-21,,#402324098220601
2001-03-21,,#402411098370101
2002-03-21,,#402411098370101
2003-03-21,,#402411098370101
2004-03-21,,#402411098370101
2005-03-21,,#402411098370101
2006-03-21,,#402411098370101
2007-03-21,,#402411098370101
2008-03-21,,#402411098370101
2009-03-21,,#402411098370101
2010-03-21,,#402411098370101
2011-03-21,,#402411098370101
2012-03-21,,#402411098370101
2013-03-21,,#402411098370101
2014-03-21,,#402411098370101
2015-03-21,,#402411098370101
2016-03-21,,#402411098370101
2017-03-21,,#402411098370101
2018-03-21,,#402411098370101
2019-03-21,,#402411098370101
2020-03-21,,#402411098370101
2001-03-21,,#402415098311601
2002-03-21,,#402415098311601
2003-03-21,,#402415098311601
2004-03-21,,#402415098311601
2005-03-21,,#402415098311601
2006-03-21,,#402415098311601
2007-03-21,,#402415098311601
2008-03-21,,#402415098311601
2009-03-21,,#402415098311601
2010-03-21,,#402415098311601
2011-03-21,,#402415098311601
2012-03-21,,#402415098311601
2013-03-21,,#402415098311601
2014-03-21,,#402415098311601
2015-03-21,,#402415098311601
2016-03-21,,#402415098311601
2017-03-21,,#402415098311601
2018-03-21,,#402415098311601
2019-03-21,,#402415098311601
2020-03-21,,#402415098311601
2001-03-21,,#402507098255801
2002-03-21,,#402507098255801
2003-03-21,,#402507098255801
2004-03-21,,#402507098255801
2005-03-21,,#402507098255801
2006-03-21,,#402507098255801
2007-03-21,,#402507098255801
2008-03-21,,#402507098255801
2009-03-21,,#402507098255801
2010-03-21,,#402507098255801
2011-03-21,,#402507098255801
2012-03-21,,#402507098255801
2013-03-21,,#402507098255801
2014-03-21,,#402507098255801
2015-03-21,,#402507098255801
2016-03-21,,#402507098255801
2017-03-21,,#402507098255801
2018-03-21,,#402507098255801
2019-03-21,,#402507098255801
2020-03-21,,#402507098255801
2001-03-21,-74.98,#402614100373001
2002-03-21,-74.78,#402614100373001
2003-03-21,-75.16,#402614100373001
2004-03-21,,#402614100373001
2005-03-21,,#402614100373001
2006-03-21,-76.31,#402614100373001
2007-03-21,,#402614100373001
2008-03-21,-75.55,#402614100373001
2009-03-21,-75.44,#402614100373001
2010-03-21,-75.51,#402614100373001
2011-03-21,-74.99,#402614100373001
2012-03-21,-75.29,#402614100373001
2013-03-21,-75.72,#402614100373001
2014-03-21,-75.8,#402614100373001
2015-03-21,-75.43,#402614100373001
2016-03-21,-75.48,#402614100373001
2017-03-21,,#402614100373001
2018-03-21,,#402614100373001
2019-03-21,,#402614100373001
2020-03-21,-75.48,#402614100373001
2001-03-21,-62.58,#402623100222001
2002-03-21,-62.5,#402623100222001
2003-03-21,-63.2,#402623100222001
2004-03-21,,#402623100222001
2005-03-21,,#402623100222001
2006-03-21,-63.37,#402623100222001
2007-03-21,,#402623100222001
2008-03-21,-62.75,#402623100222001
2009-03-21,-62.54,#402623100222001
2010-03-21,-62.49,#402623100222001
2011-03-21,-62.08,#402623100222001
2012-03-21,-62.36,#402623100222001
2013-03-21,-62.12,#402623100222001
2014-03-21,-62.46,#402623100222001
2015-03-21,-62.4,#402623100222001
2016-03-21,-62.07,#402623100222001
2017-03-21,,#402623100222001
2018-03-21,,#402623100222001
2019-03-21,,#402623100222001
2020-03-21,-61.93,#402623100222001
2001-03-21,,#402636098534401
2002-03-21,,#402636098534401
2003-03-21,,#402636098534401
2004-03-21,,#402636098534401
2005-03-21,,#402636098534401
2006-03-21,,#402636098534401
2007-03-21,,#402636098534401
2008-03-21,,#402636098534401
2009-03-21,,#402636098534401
2010-03-21,,#402636098534401
2011-03-21,,#402636098534401
2012-03-21,,#402636098534401
2013-03-21,,#402636098534401
2014-03-21,,#402636098534401
2015-03-21,,#402636098534401
2016-03-21,,#402636098534401
2017-03-21,,#402636098534401
2018-03-21,,#402636098534401
2019-03-21,,#402636098534401
2020-03-21,,#402636098534401
