date,level,site
2011-12-21,,#1003902
2012-12-21,,#1003902
2013-12-21,,#1003902
2014-12-21,,#1003902
2015-12-21,,#1003902
2016-12-21,-85.62,#1003902
2017-12-21,,#1003902
2018-12-21,,#1003902
2019-12-21,,#1003902
2020-12-21,,#1003902
2001-12-21,,#1003903
2002-12-21,,#1003903
2003-12-21,,#1003903
2004-12-21,,#1003903
2005-12-21,,#1003903
2006-12-21,,#1003903
2007-12-21,,#1003903
2008-12-21,,#1003903
2009-12-21,-79.29,#1003903
2010-12-21,-79.38,#1003903
2011-12-21,,#1003903
2012-12-21,,#1003903
2013-12-21,-79.81,#1003903
2014-12-21,-80.14,#1003903
2015-12-21,,#1003903
2016-12-21,,#1003903
2017-12-21,,#1003903
2018-12-21,,#1003903
2019-12-21,,#1003903
2020-12-21,,#1003903
2001-12-21,,#1004102
2002-12-21,-102.09,#1004102
2003-12-21,,#1004102
2004-12-21,,#1004102
2005-12-21,,#1004102
2006-12-21,,#1004102
2007-12-21,,#1004102
2008-12-21,,#1004102
2009-12-21,-102.41,#1004102
2010-12-21,-102.57,#1004102
2011-12-21,,#1004102
2012-12-21,,#1004102
2013-12-21,-103.31,#1004102
2014-12-21,-103.52,#1004102
2015-12-21,,#1004102
2016-12-21,-103.58,#1004102
2017-12-21,,#1004102
2018-12-21,,#1004102
2019-12-21,,#1004102
2020-12-21,,#1004102
2001-12-21,,#1004202
2002-12-21,,#1004202
2003-12-21,,#1004202
2004-12-21,,#1004202
2005-12-21,,#1004202
2006-12-21,,#1004202
2007-12-21,,#1004202
2008-12-21,,#1004202
2009-12-21,-98.34,#1004202
2010-12-21,,#1004202
2011-12-21,,#1004202
2012-12-21,,#1004202
2013-12-21,-99.85,#1004202
2014-12-21,,#1004202
2015-12-21,,#1004202
2016-12-21,-100.21,#1004202
2017-12-21,,#1004202
2018-12-21,,#1004202
2019-12-21,,#1004202
2020-12-21,,#1004202
2001-12-21,,#1004203
2002-12-21,,#1004203
2003-12-21,,#1004203
2004-12-21,,#1004203
2005-12-21,,#1004203
2006-12-21,,#1004203
2007-12-21,,#1004203
2008-12-21,,#1004203
2009-12-21,,#1004203
2010-12-21,,#1004203
2011-12-21,,#1004203
2012-12-21,,#1004203
2013-12-21,,#1004203
2014-12-21,-108.23,#1004203
2015-12-21,,#1004203
2016-12-21,,#1004203
2017-12-21,,#1004203
2018-12-21,,#1004203
2019-12-21,,#1004203
2020-12-21,,#1004203
2001-12-21,,#1004301
2002-12-21,,#1004301
2003-12-21,,#1004301
2004-12-21,,#1004301
2005-12-21,,#1004301
2006-12-21,,#1004301
2007-12-21,,#1004301
2008-12-21,,#1004301
2009-12-21,-101.33,#1004301
2010-12-21,-101.69,#1004301
2011-12-21,,#1004301
2012-12-21,,#1004301
2013-12-21,,#1004301
2014-12-21,-102.5,#1004301
2015-12-21,,#1004301
2016-12-21,,#1004301
2017-12-21,,#1004301
2018-12-21,,#1004301
2019-12-21,,#1004301
2020-12-21,,#1004301
2001-12-21,,#1004504
2002-12-21,,#1004504
2003-12-21,,#1004504
2004-12-21,,#1004504
2005-12-21,,#1004504
2006-12-21,,#1004504
2007-12-21,,#1004504
2008-12-21,,#1004504
2009-12-21,-87.66,#1004504
2010-12-21,-87.69,#1004504
2011-12-21,,#1004504
2012-12-21,,#1004504
2013-12-21,-88.05,#1004504
2014-12-21,,#1004504
2015-12-21,,#1004504
2016-12-21,,#1004504
2017-12-21,,#1004504
2018-12-21,,#1004504
2019-12-21,,#1004504
2020-12-21,,#1004504
2001-12-21,,#1004603
2002-12-21,,#1004603
2003-12-21,,#1004603
2004-12-21,,#1004603
2005-12-21,,#1004603
2006-12-21,,#1004603
2007-12-21,,#1004603
2008-12-21,,#1004603
2009-12-21,-85.65,#1004603
2010-12-21,-86.01,#1004603
2011-12-21,,#1004603
2012-12-21,,#1004603
2013-12-21,-87.39,#1004603
2014-12-21,,#1004603
2015-12-21,,#1004603
2016-12-21,,#1004603
2017-12-21,,#1004603
2018-12-21,,#1004603
2019-12-21,,#1004603
2020-12-21,,#1004603
2001-12-21,-66.3625,#1004901
2002-12-21,-66.08999999999999,#1004901
2003-12-21,-66.00833333333334,#1004901
2004-12-21,-65.94736842105263,#1004901
2005-12-21,-65.94,#1004901
2006-12-21,-65.95333333333333,#1004901
2007-12-21,-65.97944444444444,#1004901
2008-12-21,-66.13,#1004901
2009-12-21,-66.58529411764707,#1004901
2010-12-21,-67.00529411764705,#1004901
2011-12-21,-67.62692307692308,#1004901
2012-12-21,-68.39,#1004901
2013-12-21,-68.82849999999999,#1004901
2014-12-21,-69.311,#1004901
2015-12-21,-69.44526315789474,#1004901
2016-12-21,-69.41368421052631,#1004901
2017-12-21,-69.44357142857143,#1004901
2018-12-21,-69.79157894736842,#1004901
2019-12-21,-69.9142105263158,#1004901
2020-12-21,-70.09,#1004901
2001-12-21,,#1005225
2002-12-21,,#1005225
2003-12-21,,#1005225
2004-12-21,,#1005225
2005-12-21,,#1005225
2006-12-21,,#1005225
2007-12-21,,#1005225
2008-12-21,,#1005225
2009-12-21,-87.13,#1005225
2010-12-21,-87.84,#1005225
2011-12-21,,#1005225
2012-12-21,,#1005225
2013-12-21,-89.74,#1005225
2014-12-21,,#1005225
2015-12-21,,#1005225
2016-12-21,,#1005225
2017-12-21,,#1005225
2018-12-21,,#1005225
2019-12-21,,#1005225
2020-12-21,,#1005225
2001-12-21,,#1005502
2002-12-21,,#1005502
2003-12-21,,#1005502
2004-12-21,,#1005502
2005-12-21,,#1005502
2006-12-21,,#1005502
2007-12-21,,#1005502
2008-12-21,,#1005502
2009-12-21,-79.57,#1005502
2010-12-21,-79.68,#1005502
2011-12-21,,#1005502
2012-12-21,,#1005502
2013-12-21,-81.46,#1005502
2014-12-21,,#1005502
2015-12-21,,#1005502
2016-12-21,,#1005502
2017-12-21,,#1005502
2018-12-21,,#1005502
2019-12-21,,#1005502
2020-12-21,,#1005502
2001-12-21,,#1005603
2002-12-21,,#1005603
2003-12-21,,#1005603
2004-12-21,,#1005603
2005-12-21,,#1005603
2006-12-21,,#1005603
2007-12-21,,#1005603
2008-12-21,,#1005603
2009-12-21,-71.2,#1005603
2010-12-21,-72.08,#1005603
2011-12-21,,#1005603
2012-12-21,,#1005603
2013-12-21,-75.5,#1005603
2014-12-21,,#1005603
2015-12-21,,#1005603
2016-12-21,,#1005603
2017-12-21,,#1005603
2018-12-21,,#1005603
2019-12-21,,#1005603
2020-12-21,,#1005603
2001-12-21,,#1005814
2002-12-21,,#1005814
2003-12-21,,#1005814
2004-12-21,,#1005814
2005-12-21,,#1005814
2006-12-21,,#1005814
2007-12-21,,#1005814
2008-12-21,,#1005814
2009-12-21,-69.59,#1005814
2010-12-21,-70.42,#1005814
2011-12-21,,#1005814
2012-12-21,,#1005814
2013-12-21,-72.84,#1005814
2014-12-21,,#1005814
2015-12-21,,#1005814
2016-12-21,,#1005814
2017-12-21,,#1005814
2018-12-21,,#1005814
2019-12-21,,#1005814
2020-12-21,,#1005814
