date,level,site
2010-06-21,,#1162401
2011-06-21,,#1162401
2012-06-21,,#1162401
2013-06-21,,#1162401
2014-06-21,,#1162401
2015-06-21,,#1162401
2016-06-21,,#1162401
2017-06-21,,#1162401
2018-06-21,,#1162401
2019-06-21,,#1162401
2020-06-21,,#1162401
2001-06-21,,#1162601
2002-06-21,,#1162601
2003-06-21,,#1162601
2004-06-21,,#1162601
2005-06-21,,#1162601
2006-06-21,,#1162601
2007-06-21,,#1162601
2008-06-21,,#1162601
2009-06-21,,#1162601
2010-06-21,,#1162601
2011-06-21,,#1162601
2012-06-21,,#1162601
2013-06-21,,#1162601
2014-06-21,,#1162601
2015-06-21,,#1162601
2016-06-21,,#1162601
2017-06-21,,#1162601
2018-06-21,,#1162601
2019-06-21,,#1162601
2020-06-21,,#1162601
2001-06-21,,#1162702
2002-06-21,,#1162702
2003-06-21,,#1162702
2004-06-21,,#1162702
2005-06-21,,#1162702
2006-06-21,,#1162702
2007-06-21,,#1162702
2008-06-21,,#1162702
2009-06-21,,#1162702
2010-06-21,,#1162702
2011-06-21,,#1162702
2012-06-21,,#1162702
2013-06-21,,#1162702
2014-06-21,,#1162702
2015-06-21,,#1162702
2016-06-21,,#1162702
2017-06-21,,#1162702
2018-06-21,,#1162702
2019-06-21,,#1162702
2020-06-21,,#1162702
2001-06-21,,#1162801
2002-06-21,,#1162801
2003-06-21,,#1162801
2004-06-21,,#1162801
2005-06-21,,#1162801
2006-06-21,,#1162801
2007-06-21,,#1162801
2008-06-21,,#1162801
2009-06-21,,#1162801
2010-06-21,,#1162801
2011-06-21,,#1162801
2012-06-21,,#1162801
2013-06-21,,#1162801
2014-06-21,,#1162801
2015-06-21,,#1162801
2016-06-21,,#1162801
2017-06-21,,#1162801
2018-06-21,,#1162801
2019-06-21,,#1162801
2020-06-21,,#1162801
2001-06-21,,#1163401
2002-06-21,,#1163401
2003-06-21,,#1163401
2004-06-21,,#1163401
2005-06-21,,#1163401
2006-06-21,,#1163401
2007-06-21,,#1163401
2008-06-21,,#1163401
2009-06-21,,#1163401
2010-06-21,,#1163401
2011-06-21,,#1163401
2012-06-21,,#1163401
2013-06-21,,#1163401
2014-06-21,,#1163401
2015-06-21,,#1163401
2016-06-21,,#1163401
2017-06-21,,#1163401
2018-06-21,,#1163401
2019-06-21,,#1163401
2020-06-21,,#1163401
2001-06-21,,#1163502
2002-06-21,,#1163502
2003-06-21,,#1163502
2004-06-21,,#1163502
2005-06-21,,#1163502
2006-06-21,,#1163502
2007-06-21,,#1163502
2008-06-21,,#1163502
2009-06-21,,#1163502
2010-06-21,,#1163502
2011-06-21,,#1163502
2012-06-21,,#1163502
2013-06-21,,#1163502
2014-06-21,,#1163502
2015-06-21,,#1163502
2016-06-21,,#1163502
2017-06-21,,#1163502
2018-06-21,,#1163502
2019-06-21,,#1163502
2020-06-21,,#1163502
2001-06-21,,#1163601
2002-06-21,,#1163601
2003-06-21,,#1163601
2004-06-21,,#1163601
2005-06-21,,#1163601
2006-06-21,,#1163601
2007-06-21,,#1163601
2008-06-21,,#1163601
2009-06-21,,#1163601
2010-06-21,,#1163601
2011-06-21,,#1163601
2012-06-21,,#1163601
2013-06-21,,#1163601
2014-06-21,,#1163601
2015-06-21,,#1163601
2016-06-21,,#1163601
2017-06-21,,#1163601
2018-06-21,,#1163601
2019-06-21,,#1163601
2020-06-21,,#1163601
2001-06-21,,#1163801
2002-06-21,,#1163801
2003-06-21,,#1163801
2004-06-21,,#1163801
2005-06-21,,#1163801
2006-06-21,,#1163801
2007-06-21,,#1163801
2008-06-21,,#1163801
2009-06-21,,#1163801
2010-06-21,,#1163801
2011-06-21,,#1163801
2012-06-21,,#1163801
2013-06-21,,#1163801
2014-06-21,,#1163801
2015-06-21,,#1163801
2016-06-21,,#1163801
2017-06-21,,#1163801
2018-06-21,,#1163801
2019-06-21,,#1163801
2020-06-21,,#1163801
2001-06-21,,#1163901
2002-06-21,,#1163901
2003-06-21,,#1163901
2004-06-21,,#1163901
2005-06-21,,#1163901
2006-06-21,,#1163901
2007-06-21,,#1163901
2008-06-21,,#1163901
2009-06-21,,#1163901
2010-06-21,,#1163901
2011-06-21,,#1163901
2012-06-21,,#1163901
2013-06-21,,#1163901
2014-06-21,,#1163901
2015-06-21,,#1163901
2016-06-21,,#1163901
2017-06-21,,#1163901
2018-06-21,,#1163901
2019-06-21,,#1163901
2020-06-21,,#1163901
2001-06-21,-31.39,#1164
2002-06-21,,#1164
2003-06-21,,#1164
2004-06-21,,#1164
2005-06-21,,#1164
2006-06-21,,#1164
2007-06-21,,#1164
2008-06-21,,#1164
2009-06-21,,#1164
2010-06-21,,#1164
2011-06-21,,#1164
2012-06-21,,#1164
2013-06-21,,#1164
2014-06-21,,#1164
2015-06-21,,#1164
2016-06-21,,#1164
2017-06-21,,#1164
2018-06-21,,#1164
2019-06-21,,#1164
2020-06-21,,#1164
2001-06-21,,#1164701
2002-06-21,,#1164701
2003-06-21,,#1164701
2004-06-21,,#1164701
2005-06-21,,#1164701
2006-06-21,,#1164701
2007-06-21,,#1164701
2008-06-21,,#1164701
2009-06-21,,#1164701
2010-06-21,,#1164701
2011-06-21,,#1164701
2012-06-21,,#1164701
2013-06-21,,#1164701
2014-06-21,,#1164701
2015-06-21,,#1164701
2016-06-21,,#1164701
2017-06-21,,#1164701
2018-06-21,,#1164701
2019-06-21,,#1164701
2020-06-21,,#1164701
2001-06-21,,#1172
2002-06-21,,#1172
2003-06-21,,#1172
2004-06-21,,#1172
2005-06-21,,#1172
2006-06-21,,#1172
2007-06-21,,#1172
2008-06-21,,#1172
2009-06-21,,#1172
2010-06-21,,#1172
2011-06-21,,#1172
2012-06-21,,#1172
2013-06-21,,#1172
2014-06-21,,#1172
