AgencyCd,SiteNo,Time,Original Parameter,Original Direction,Original Unit,Original Value,Accuracy Unit,Accuracy Value,Depth to Water Below Land Surface in ft.,Water level in feet relative to NAVD88,Comment,Observation Method,Data Provided by,
KSGS,394612101323501,2001-01-03T09:07:15-06:00,,,Feet,228.65,ft,0.01,228.65,3250,,Steel-tape measurement,KGS
KSGS,394612101323501,2002-01-04T09:44:35-06:00,,,Feet,229.26,ft,0.01,229.26,3250,,Steel-tape measurement,KGS
KSGS,394612101323501,2003-01-07T09:57:58-06:00,,,Feet,229.89,ft,0.01,229.89,3249,,Steel-tape measurement,KGS
KSGS,394612101323501,2004-01-03T11:05:55-06:00,,,Feet,229.75,ft,0.01,229.75,3249,,Steel-tape measurement,KGS
KSGS,394612101323501,2005-01-08T15:53:15-06:00,,,Feet,229.09,ft,0.01,229.09,3250,,Steel-tape measurement,KGS
KSGS,394612101323501,2006-01-05T12:09:23-06:00,,,Feet,230.34,ft,0.01,230.34,3249,,Steel-tape measurement,KGS
KSGS,394612101323501,2007-02-28T12:57:44-06:00,,,Feet,229.74,ft,0.01,229.74,3249,,Steel-tape measurement,KGS
KSGS,394612101323501,2008-01-04T14:00:53-06:00,,,Feet,230.78,ft,0.01,230.78,3248,,Steel-tape measurement,KGS
KSGS,394612101323501,2009-01-05T12:17:48-06:00,,,Feet,231.74,ft,0.01,231.74,3247,,Steel-tape measurement,KGS
KSGS,394612101323501,2010-01-03T11:15:37-06:00,,,Feet,232.23,ft,0.01,232.23,3247,,Steel-tape measurement,KGS
KSGS,394612101323501,2011-01-04T11:57:19-06:00,,,Feet,231.88,ft,0.01,231.88,3247,,Steel-tape measurement,KGS
KSGS,394612101323501,2012-01-04T09:52:42-06:00,,,Feet,231.98,ft,0.01,231.98,3247,,Steel-tape measurement,KGS
KSGS,394612101323501,2013-01-03T09:58:42-06:00,,,Feet,233.22,ft,0.01,233.22,3246,,Steel-tape measurement,KGS
KSGS,394612101323501,2014-01-03T11:17:27-06:00,,,Feet,233.54,ft,0.01,233.54,3245,,Steel-tape measurement,KGS
KSGS,394612101323501,2015-01-03T14:04:32-06:00,,,Feet,233.91,ft,0.01,233.91,3245,,Steel-tape measurement,KGS
KSGS,394612101323501,2016-01-02T16:54:19-06:00,,,Feet,233.81,ft,0.01,233.81,3245,,Steel-tape measurement,KGS
KSGS,394612101323501,2017-01-03T16:21:56-06:00,,,Feet,234.15,ft,0.01,234.15,3245,,Steel-tape measurement,KGS
KSGS,394612101323501,2018-01-03T12:45:00-06:00,,,Feet,234.05,ft,0.01,234.05,3245,,Steel-tape measurement,KGS
KSGS,394612101323501,2019-01-03T08:44:00-06:00,,,Feet,234.11,ft,0.01,234.11,3245,,Steel-tape measurement,KGS
KSGS,394612101323501,2020-01-02T17:49:00-06:00,,,Feet,234.17,ft,0.01,234.17,3245,,Steel-tape measurement,KGS
KSGS,394612101323501,2021-01-04T17:31:00-06:00,,,Feet,233.00,ft,0.01,233.00,3246,,Steel-tape measurement,KGS
KSGS,394612101323501,2021-01-05T08:17:00-06:00,,,Feet,234.60,ft,0.01,234.60,3244,,Steel-tape measurement,KGS
KSGS,394612101323501,2022-01-03T16:12:00-06:00,,,Feet,235.48,ft,0.01,235.48,3244,,Steel-tape measurement,KGS
KSGS,390341099400601,1997-03-14T00:00:00-06:00,,,Feet,91.00,ft,Unknown,91.00,2244,,Unknown,DWR
KSGS,390341099400601,1998-04-06T00:00:00-05:00,,,Feet,91.05,ft,Unknown,91.05,2244,,Unknown,DWR
KSGS,390341099400601,1998-10-27T00:00:00-06:00,,,Feet,89.55,ft,Unknown,89.55,2245,,Unknown,DWR
KSGS,390341099400601,2001-03-29T00:00:00-06:00,,,Feet,89.52,ft,Unknown,89.52,2245,,Unknown,DWR
KSGS,390341099400601,2002-03-08T00:00:00-06:00,,,Feet,87.82,ft,Unknown,87.82,2247,,Unknown,DWR
KSGS,390341099400601,2002-10-14T00:00:00-05:00,,,Feet,88.15,ft,Unknown,88.15,2247,,Unknown,DWR
KSGS,390341099400601,2003-04-04T00:00:00-06:00,,,Feet,88.39,ft,Unknown,88.39,2247,,Unknown,DWR
KSGS,390341099400601,2003-09-30T00:00:00-05:00,,,Feet,88.85,ft,Unknown,88.85,2246,,Unknown,DWR
KSGS,390341099400601,2004-01-01T00:00:00-06:00,,,Feet,88.97,ft,Unknown,88.97,2246,,Unknown,DWR
KSGS,390341099400601,2004-03-25T00:00:00-06:00,,,Feet,88.83,ft,Unknown,88.83,2246,,Unknown,DWR
KSGS,390341099400601,2004-10-26T00:00:00-05:00,,,Feet,90.60,ft,Unknown,90.60,2244,,Unknown,DWR
KSGS,390341099400601,2004-12-28T00:00:00-06:00,,,Feet,89.38,ft,Unknown,89.38,2246,,Unknown,DWR
KSGS,390341099400601,2006-01-12T00:00:00-06:00,,,Feet,89.94,ft,Unknown,89.94,2245,,Unknown,DWR
KSGS,390341099400601,2006-12-27T09:11:14-06:00,,,Feet,90.59,ft,0.01,90.59,2244,,Steel-tape measurement,DWR
KSGS,390341099400601,2008-01-03T11:41:07-06:00,,,Feet,90.93,ft,0.01,90.93,2244,,Steel-tape measurement,DWR
KSGS,390341099400601,2008-12-23T10:33:43-06:00,,,Feet,90.54,ft,0.01,90.54,2244,,Steel-tape measurement,DWR
KSGS,390341099400601,2009-12-29T14:24:47-06:00,,,Feet,90.59,ft,0.01,90.59,2244,,Steel-tape measurement,DWR
KSGS,390341099400601,2010-12-22T13:38:53-06:00,,,Feet,91.69,ft,0.01,91.69,2243,,Steel-tape measurement,DWR
KSGS,390341099400601,2012-01-05T09:10:02-06:00,,,Feet,91.62,ft,0.01,91.62,2243,,Steel-tape measurement,DWR
KSGS,390341099400601,2013-01-08T11:23:59-06:00,,,Feet,92.40,ft,0.01,92.40,2243,,Steel-tape measurement,DWR
KSGS,390341099400601,2013-12-19T16:09:17-06:00,,,Feet,92.99,ft,0.01,92.99,2242,,Steel-tape measurement,DWR
KSGS,390341099400601,2014-12-18T00:00:00-06:00,,,Feet,93.93,ft,0.01,93.93,2241,,Steel-tape measurement,DWR
KSGS,390341099400601,2015-12-29T13:38:16-06:00,,,Feet,94.30,ft,0.01,94.30,2241,,Steel-tape measurement,DWR
KSGS,390341099400601,2016-12-19T16:22:26-06:00,,,Feet,95.90,ft,0.01,95.90,2239,,Steel-tape measurement,DWR
KSGS,390341099400601,2017-12-19T13:59:00-06:00,,,Feet,94.64,ft,0.01,94.64,2240,,Steel-tape measurement,DWR
KSGS,390341099400601,2018-12-19T12:46:00-06:00,,,Feet,94.30,ft,0.01,94.30,2241,,Steel-tape measurement,DWR
KSGS,390341099400601,2019-12-26T13:54:00-06:00,,,Feet,92.51,ft,0.01,92.51,2242,,Steel-tape measurement,DWR
KSGS,390341099400601,2020-12-22T10:20:00-06:00,,,Feet,90.60,ft,0.01,90.60,2244,,Steel-tape measurement,DWR
KSGS,390341099400601,2021-12-28T13:43:00-06:00,,,Feet,89.90,ft,0.01,89.90,2245,,Steel-tape measurement,DWR
KSGS,390341099400601,2022-12-28T09:22:00-06:00,,,Feet,89.53,ft,0.01,89.53,2245,,Steel-tape measurement,DWR
KSGS,393104100221201,1993-02-01T00:00:00-06:00,,,Feet,34.46,ft,Unknown,34.46,2586,,Steel-tape measurement,Unknown
KSGS,393104100221201,1993-12-27T00:00:00-06:00,,,Feet,32.50,ft,Unknown,32.50,2588,,Steel-tape measurement,Unknown
KSGS,393104100221201,1994-12-20T00:00:00-06:00,,,Feet,31.49,ft,Unknown,31.49,2589,,Steel-tape measurement,Unknown
KSGS,393104100221201,1996-01-05T00:00:00-06:00,,,Feet,33.04,ft,Unknown,33.04,2587,,Steel-tape measurement,Unknown
KSGS,393104100221201,1996-12-30T00:00:00-06:00,,,Feet,33.22,ft,0.01,33.22,2587,,Steel-tape measurement,DWR
KSGS,393104100221201,1998-01-07T11:29:00-06:00,,,Feet,33.32,ft,0.01,33.32,2587,,Steel-tape measurement,DWR
KSGS,393104100221201,1999-01-04T11:47:08-06:00,,,Feet,33.44,ft,0.01,33.44,2587,,Steel-tape measurement,DWR
KSGS,393104100221201,2000-01-04T12:08:23-06:00,,,Feet,33.75,ft,0.01,33.75,2586,,Steel-tape measurement,DWR
KSGS,393104100221201,2001-01-04T09:09:00-06:00,,,Feet,34.73,ft,0.01,34.73,2585,,Steel-tape measurement,DWR
KSGS,393104100221201,2001-04-01T00:00:00-06:00,,,Feet,32.02,ft,Unknown,32.02,2588,,Unknown,DWR
KSGS,393104100221201,2001-10-01T00:00:00-05:00,,,Feet,35.60,ft,Unknown,35.60,2584,,Unknown,DWR
KSGS,393104100221201,2002-01-04T12:22:34-06:00,,,Feet,34.92,ft,0.01,34.92,2585,,Steel-tape measurement,DWR
KSGS,393104100221201,2002-04-01T00:00:00-06:00,,,Feet,34.74,ft,Unknown,34.74,2585,,Unknown,DWR
KSGS,393104100221201,2002-10-01T00:00:00-05:00,,,Feet,36.55,ft,Unknown,36.55,2583,,Unknown,DWR
KSGS,393104100221201,2002-12-30T15:36:09-06:00,,,Feet,36.15,ft,0.01,36.15,2584,,Steel-tape measurement,DWR
KSGS,393104100221201,2003-04-01T00:00:00-06:00,,,Feet,35.74,ft,Unknown,35.74,2584,,Unknown,DWR
KSGS,393104100221201,2003-10-01T00:00:00-05:00,,,Feet,36.72,ft,Unknown,36.72,2583,,Unknown,DWR
KSGS,393104100221201,2004-01-07T10:35:40-06:00,,,Feet,36.44,ft,0.01,36.44,2584,,Steel-tape measurement,DWR
KSGS,393104100221201,2004-10-14T00:00:00-05:00,,,Feet,37.44,ft,Unknown,37.44,2583,,Unknown,DWR
KSGS,393104100221201,2004-12-22T08:41:05-06:00,,,Feet,36.80,ft,0.01,36.80,2583,,Steel-tape measurement,DWR
KSGS,393104100221201,2005-04-19T00:00:00-05:00,,,Feet,36.88,ft,Unknown,36.88,2583,,Unknown,DWR
KSGS,393104100221201,2005-09-20T00:00:00-05:00,,,Feet,37.91,ft,Unknown,37.91,2582,,Unknown,DWR
KSGS,393104100221201,2006-01-08T15:19:09-06:00,,,Feet,37.42,ft,0.01,37.42,2583,,Steel-tape measurement,DWR
KSGS,393104100221201,2006-04-10T00:00:00-05:00,,,Feet,37.32,ft,Unknown,37.32,2583,,Unknown,DWR
KSGS,393104100221201,2006-10-02T00:00:00-05:00,,,Feet,37.99,ft,Unknown,37.99,2582,,Unknown,DWR
KSGS,393104100221201,2007-01-17T10:57:24-06:00,,,Feet,37.47,ft,0.01,37.47,2583,,Steel-tape measurement,DWR
KSGS,393104100221201,2007-03-21T00:00:00-05:00,,,Feet,37.52,ft,Unknown,37.52,2582,,Unknown,DWR
KSGS,393104100221201,2007-10-04T00:00:00-05:00,,,Feet,38.50,ft,Unknown,38.50,2582,,Unknown,DWR
KSGS,393104100221201,2008-01-04T15:25:37-06:00,,,Feet,38.22,ft,0.01,38.22,2582,,Steel-tape measurement,DWR
KSGS,393104100221201,2008-03-13T00:00:00-05:00,,,Feet,38.12,ft,Unknown,38.12,2582,,Unknown,DWR
KSGS,393104100221201,2008-09-29T00:00:00-05:00,,,Feet,38.87,ft,Unknown,38.87,2581,,Unknown,DWR
KSGS,393104100221201,2008-12-10T00:00:00-06:00,,,Feet,38.27,ft,Unknown,38.27,2582,,Unknown,DWR
KSGS,393104100221201,2009-01-07T17:00:26-06:00,,,Feet,38.14,ft,0.01,38.14,2582,,Steel-tape measurement,DWR
KSGS,393104100221201,2009-03-04T00:00:00-06:00,,,Feet,38.01,ft,Unknown,38.01,2582,,Unknown,DWR
KSGS,393104100221201,2009-10-08T00:00:00-05:00,,,Feet,38.90,ft,Unknown,38.90,2581,,Unknown,DWR
KSGS,393104100221201,2009-12-22T11:18:39-06:00,,,Feet,36.90,ft,0.01,36.90,2583,,Steel-tape measurement,DWR
KSGS,393104100221201,2010-10-07T00:00:00-05:00,,,Feet,39.05,ft,Unknown,39.05,2581,,Unknown,DWR
KSGS,393104100221201,2010-12-20T10:43:22-06:00,,,Feet,38.90,ft,0.01,38.90,2581,,Steel-tape measurement,DWR
KSGS,393104100221201,2011-03-16T00:00:00-05:00,,,Feet,38.40,ft,Unknown,38.40,2582,,Unknown,DWR
KSGS,393104100221201,2011-10-04T00:00:00-05:00,,,Feet,40.70,ft,Unknown,40.70,2579,,Unknown,DWR
KSGS,393104100221201,2011-12-29T13:30:47-06:00,,,Feet,39.40,ft,0.01,39.40,2581,,Steel-tape measurement,DWR
KSGS,393104100221201,2012-03-06T00:00:00-06:00,,,Feet,38.90,ft,Unknown,38.90,2581,,Unknown,DWR
KSGS,393104100221201,2012-10-17T00:00:00-05:00,,,Feet,41.82,ft,Unknown,41.82,2578,,Unknown,DWR
KSGS,393104100221201,2013-01-03T13:54:05-06:00,,,Feet,40.40,ft,0.01,40.40,2580,,Steel-tape measurement,DWR
KSGS,393104100221201,2013-03-27T00:00:00-05:00,,,Feet,39.50,ft,Unknown,39.50,2581,,Unknown,DWR
KSGS,393104100221201,2013-12-26T11:57:42-06:00,,,Feet,40.37,ft,0.01,40.37,2580,,Steel-tape measurement,DWR
KSGS,393104100221201,2014-03-10T00:00:00-05:00,,,Feet,40.17,ft,Unknown,40.17,2580,,Unknown,DWR
KSGS,393104100221201,2014-10-08T00:00:00-05:00,,,Feet,40.82,ft,Unknown,40.82,2579,,Unknown,DWR
KSGS,393104100221201,2014-12-29T00:00:00-06:00,,,Feet,40.70,ft,0.01,40.70,2579,,Steel-tape measurement,DWR
KSGS,393104100221201,2015-03-10T00:00:00-05:00,,,Feet,40.71,ft,Unknown,40.71,2579,,Unknown,DWR
KSGS,393104100221201,2015-10-06T00:00:00-05:00,,,Feet,41.84,ft,Unknown,41.84,2578,,Unknown,DWR
KSGS,393104100221201,2015-12-21T14:31:27-06:00,,,Feet,41.38,ft,0.01,41.38,2579,,Steel-tape measurement,DWR
KSGS,393104100221201,2016-03-09T00:00:00-06:00,,,Feet,41.33,ft,Unknown,41.33,2579,,Unknown,DWR
KSGS,393104100221201,2016-10-05T00:00:00-05:00,,,Feet,41.25,ft,Unknown,41.25,2579,,Unknown,DWR
KSGS,393104100221201,2016-12-29T11:50:44-06:00,,,Feet,41.30,ft,0.01,41.30,2579,,Steel-tape measurement,DWR
KSGS,393104100221201,2017-10-10T00:00:00-05:00,,,Feet,41.86,ft,Unknown,41.86,2578,,Unknown,DWR
KSGS,393104100221201,2018-01-03T00:00:00-06:00,,,Feet,41.59,ft,0.01,41.59,2578,,Steel-tape measurement,DWR
KSGS,393104100221201,2018-03-13T00:00:00-05:00,,,Feet,41.58,ft,Unknown,41.58,2578,,Unknown,DWR
KSGS,393104100221201,2019-01-02T11:35:00-06:00,,,Feet,42.18,ft,0.01,42.18,2578,,Steel-tape measurement,DWR
KSGS,393104100221201,2019-10-08T09:21:00-05:00,,,Feet,40.22,ft,0.01,40.22,2580,,Steel-tape measurement,DWR
KSGS,393104100221201,2020-01-06T12:34:00-06:00,,,Feet,40.27,ft,0.01,40.27,2580,,Steel-tape measurement,DWR
KSGS,393104100221201,2020-03-04T12:34:00-06:00,,,Feet,40.20,ft,0.01,40.20,2580,,Steel-tape measurement,DWR
KSGS,393104100221201,2020-10-15T11:13:00-05:00,,,Feet,40.63,ft,0.01,40.63,2579,,Steel-tape measurement,DWR
KSGS,393104100221201,2021-01-07T13:26:00-06:00,,,Feet,40.70,ft,0.01,40.70,2579,,Steel-tape measurement,DWR
KSGS,393104100221201,2021-03-09T12:45:00-06:00,,,Feet,40.60,ft,0.01,40.60,2579,,Steel-tape measurement,DWR
KSGS,393104100221201,2021-10-07T15:44:00-05:00,,,Feet,42.74,ft,0.01,42.74,2577,,Steel-tape measurement,DWR
KSGS,393104100221201,2022-01-13T09:36:00-06:00,,,Feet,41.79,ft,0.01,41.79,2578,,Steel-tape measurement,DWR
KSGS,393104100221201,2022-03-08T15:34:00-06:00,,,Feet,41.60,ft,0.01,41.60,2578,,Steel-tape measurement,DWR
KSGS,393104100221201,2022-10-12T13:04:00-05:00,,,Feet,43.25,ft,0.01,43.25,2577,,Steel-tape measurement,DWR
KSGS,394607101495502,1999-01-04T12:01:00-06:00,,,Feet,11.43,ft,0.01,11.43,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2000-01-04T08:29:20-06:00,,,Feet,11.43,ft,0.01,11.43,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2001-01-03T08:06:43-06:00,,,Feet,11.35,ft,0.01,11.35,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2002-01-03T17:01:47-06:00,,,Feet,11.05,ft,0.01,11.05,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2003-01-06T17:55:49-06:00,,,Feet,11.16,ft,0.01,11.16,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2004-01-02T18:06:03-06:00,,,Feet,11.60,ft,0.01,11.60,3300,,Steel-tape measurement,KGS
KSGS,394607101495502,2005-01-08T16:45:19-06:00,,,Feet,11.12,ft,0.01,11.12,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2006-01-05T13:58:41-06:00,,,Feet,11.10,ft,0.01,11.10,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2007-02-23T10:56:16-06:00,,,Feet,10.30,ft,0.01,10.30,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2008-01-04T15:54:40-06:00,,,Feet,11.34,ft,0.01,11.34,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2009-01-05T14:02:03-06:00,,,Feet,9.97,ft,0.01,9.97,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2010-01-03T12:22:36-06:00,,,Feet,9.73,ft,0.01,9.73,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2011-01-04T10:20:44-06:00,,,Feet,10.39,ft,0.01,10.39,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2012-01-04T10:11:57-06:00,,,Feet,9.89,ft,0.01,9.89,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2012-01-04T13:01:59-06:00,,,Feet,9.87,ft,0.01,9.87,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2013-01-03T14:04:46-06:00,,,Feet,11.52,ft,0.01,11.52,3300,,Steel-tape measurement,KGS
KSGS,394607101495502,2014-01-03T12:03:55-06:00,,,Feet,11.60,ft,0.01,11.60,3300,,Steel-tape measurement,KGS
KSGS,394607101495502,2015-01-03T11:29:02-06:00,,,Feet,10.38,ft,0.01,10.38,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2016-01-03T08:18:01-06:00,,,Feet,9.05,ft,0.01,9.05,3303,,Steel-tape measurement,KGS
KSGS,394607101495502,2017-01-04T07:41:05-06:00,,,Feet,10.64,ft,0.01,10.64,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2017-01-04T07:51:25-06:00,,,Feet,10.63,ft,0.01,10.63,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2018-01-03T08:37:00-06:00,,,Feet,9.28,ft,0.01,9.28,3303,,Steel-tape measurement,KGS
KSGS,394607101495502,2019-01-03T11:04:00-06:00,,,Feet,10.47,ft,0.01,10.47,3302,,Steel-tape measurement,KGS
KSGS,394607101495502,2020-01-03T08:18:00-06:00,,,Feet,10.54,ft,0.01,10.54,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2021-01-05T08:37:00-06:00,,,Feet,11.30,ft,0.01,11.30,3301,,Steel-tape measurement,KGS
KSGS,394607101495502,2022-01-04T13:17:00-06:00,,,Feet,11.40,ft,0.01,11.40,3301,,Steel-tape measurement,KGS
KSGS,393104100272301,1998-01-07T00:00:00-06:00,,,Feet,107.72,ft,Unknown,107.72,2649,,Unknown,Unknown
KSGS,393104100272301,2000-01-05T12:09:19-06:00,,,Feet,111.14,ft,0.01,111.14,2646,,Steel-tape measurement,DWR
KSGS,393104100272301,2001-01-05T08:49:38-06:00,,,Feet,111.62,ft,0.01,111.62,2645,,Steel-tape measurement,DWR
KSGS,393104100272301,2001-04-01T00:00:00-06:00,,,Feet,111.84,ft,Unknown,111.84,2645,,Unknown,DWR
KSGS,393104100272301,2001-10-01T00:00:00-05:00,,,Feet,114.38,ft,Unknown,114.38,2643,,Unknown,DWR
KSGS,393104100272301,2002-01-11T12:35:23-06:00,,,Feet,113.14,ft,0.01,113.14,2644,,Steel-tape measurement,DWR
KSGS,393104100272301,2002-10-01T00:00:00-05:00,,,Feet,115.78,ft,Unknown,115.78,2641,,Unknown,DWR
KSGS,393104100272301,2002-12-30T15:09:49-06:00,,,Feet,114.56,ft,0.01,114.56,2642,,Steel-tape measurement,DWR
KSGS,393104100272301,2003-04-01T00:00:00-06:00,,,Feet,113.97,ft,Unknown,113.97,2643,,Unknown,DWR
KSGS,393104100272301,2003-10-01T00:00:00-05:00,,,Feet,117.27,ft,Unknown,117.27,2640,,Unknown,DWR
KSGS,393104100272301,2004-01-07T09:55:18-06:00,,,Feet,113.92,ft,0.01,113.92,2643,,Steel-tape measurement,DWR
KSGS,393104100272301,2004-04-01T00:00:00-06:00,,,Feet,118.09,ft,Unknown,118.09,2639,,Unknown,DWR
KSGS,393104100272301,2004-10-14T00:00:00-05:00,,,Feet,117.74,ft,Unknown,117.74,2639,,Unknown,DWR
KSGS,393104100272301,2004-12-22T08:46:41-06:00,,,Feet,116.75,ft,0.01,116.75,2640,,Steel-tape measurement,DWR
KSGS,393104100272301,2005-04-19T00:00:00-05:00,,,Feet,116.00,ft,Unknown,116.00,2641,,Unknown,DWR
KSGS,393104100272301,2006-01-11T00:00:00-06:00,,,Feet,117.15,ft,0.01,117.15,2640,,Steel-tape measurement,DWR
KSGS,393104100272301,2007-01-17T10:16:11-06:00,,,Feet,117.60,ft,0.01,117.60,2639,,Steel-tape measurement,DWR
KSGS,393104100272301,2007-12-27T11:33:43-06:00,,,Feet,118.45,ft,0.01,118.45,2639,,Steel-tape measurement,DWR
KSGS,393104100272301,2009-01-07T15:29:23-06:00,,,Feet,118.57,ft,0.01,118.57,2638,,Steel-tape measurement,DWR
KSGS,393104100272301,2009-12-22T13:12:28-06:00,,,Feet,118.65,ft,0.01,118.65,2638,,Steel-tape measurement,DWR
KSGS,393104100272301,2010-12-20T10:49:11-06:00,,,Feet,118.85,ft,0.01,118.85,2638,,Steel-tape measurement,DWR
KSGS,393104100272301,2011-12-29T13:50:02-06:00,,,Feet,118.75,ft,0.01,118.75,2638,,Steel-tape measurement,DWR
KSGS,393104100272301,2013-01-17T11:10:37-06:00,,,Feet,120.00,ft,0.01,120.00,2637,,Steel-tape measurement,DWR
KSGS,393104100272301,2013-12-26T13:00:53-06:00,,,Feet,120.82,ft,0.01,120.82,2636,,Steel-tape measurement,DWR
KSGS,393104100272301,2014-12-29T00:00:00-06:00,,,Feet,121.75,ft,0.01,121.75,2635,,Steel-tape measurement,DWR
KSGS,393104100272301,2015-12-21T13:14:21-06:00,,,Feet,122.60,ft,0.01,122.60,2634,,Steel-tape measurement,DWR
KSGS,393104100272301,2016-12-28T15:25:32-06:00,,,Feet,122.83,ft,0.01,122.83,2634,,Steel-tape measurement,DWR
KSGS,393104100272301,2018-01-03T00:00:00-06:00,,,Feet,122.97,ft,0.01,122.97,2634,,Steel-tape measurement,DWR
KSGS,393104100272301,2019-01-02T10:45:00-06:00,,,Feet,123.13,ft,0.01,123.13,2634,,Steel-tape measurement,DWR
KSGS,393104100272301,2020-01-06T09:07:00-06:00,,,Feet,121.41,ft,0.01,121.41,2636,,Steel-tape measurement,DWR
KSGS,393104100272301,2021-01-07T13:47:00-06:00,,,Feet,122.38,ft,0.01,122.38,2635,,Steel-tape measurement,DWR
KSGS,393104100272301,2022-01-05T14:58:00-06:00,,,Feet,123.25,ft,0.01,123.25,2634,,Steel-tape measurement,DWR
KSGS,394138101042901,2017-01-03T17:06:06-06:00,,,Feet,84.90,ft,0.01,84.90,2997,,Steel-tape measurement,KGS
KSGS,394138101042901,2018-01-02T17:30:00-06:00,,,Feet,84.67,ft,0.01,84.67,2997,,Steel-tape measurement,KGS
KSGS,394138101042901,2019-01-03T10:04:00-06:00,,,Feet,84.21,ft,0.01,84.21,2998,,Steel-tape measurement,KGS
KSGS,394138101042901,2020-01-03T09:29:00-06:00,,,Feet,83.69,ft,0.01,83.69,2998,,Steel-tape measurement,KGS
KSGS,394138101042901,2021-01-04T15:27:00-06:00,,,Feet,84.71,ft,0.01,84.71,2997,,Steel-tape measurement,KGS
KSGS,394138101042901,2021-01-04T16:55:00-06:00,,,Feet,84.70,ft,0.01,84.70,2997,,Steel-tape measurement,KGS
KSGS,394138101042901,2022-01-03T17:55:00-06:00,,,Feet,85.30,ft,0.01,85.30,2997,,Steel-tape measurement,KGS
KSGS,395548099415301,2004-01-01T00:00:00-06:00,,,Feet,104.17,ft,Unknown,104.17,2140,,Unknown,DWR
KSGS,395548099415301,2004-12-28T00:00:00-06:00,,,Feet,94.07,ft,Unknown,94.07,2150,,Unknown,DWR
KSGS,395548099415301,2006-01-04T00:00:00-06:00,,,Feet,85.21,ft,Unknown,85.21,2159,,Unknown,DWR
KSGS,395548099415301,2007-01-16T12:28:23-06:00,,,Feet,85.78,ft,0.01,85.78,2158,,Steel-tape measurement,DWR
KSGS,395548099415301,2008-01-05T16:57:24-06:00,,,Feet,85.85,ft,0.01,85.85,2158,,Steel-tape measurement,DWR
KSGS,395548099415301,2008-12-29T11:22:54-06:00,,,Feet,85.52,ft,0.01,85.52,2158,,Steel-tape measurement,DWR
KSGS,395548099415301,2010-01-12T10:16:18-06:00,,,Feet,84.88,ft,0.01,84.88,2159,,Steel-tape measurement,DWR
